date,ret,wealth
2020-12-29,0,1.004191062
2020-12-30,0,1.004191062
2020-12-31,0,1.004191062
2021-01-04,0,1.004191062
2021-01-05,0,1.004191062
2021-01-06,0,1.004191062
2021-01-07,0,1.004191062
2021-01-08,0,1.004191062
2021-01-11,0,1.004191062
2021-01-12,0,1.004191062
2021-01-13,0,1.004191062
2021-01-14,0,1.004191062
2021-01-15,0,1.004191062
2021-01-19,0,1.004191062
2021-01-20,0,1.004191062
2021-01-21,0,1.004191062
2021-01-22,0,1.004191062
2021-01-25,0,1.004191062
2021-01-26,0,1.004191062
2021-01-27,0,1.004191062
2021-01-28,0,1.004191062
2021-01-29,0,1.004191062
2021-02-01,0,1.004191062
2021-02-02,0,1.004191062
2021-02-03,0,1.004191062
2021-02-04,0,1.004191062
2021-02-05,0,1.004191062
2021-02-08,0,1.004191062
2021-02-09,0,1.004191062
2021-02-10,0,1.004191062
2021-02-11,0,1.004191062
2021-02-12,-0.005642717134,0.9985246957
2021-02-16,-0.02161293503,0.9769436463
2021-02-17,-0.01537682898,0.9619213509
2021-02-18,0.02393360958,0.984943601
2021-02-19,0,0.984943601
2021-02-22,0,0.984943601
2021-02-23,0,0.984943601
2021-02-24,0,0.984943601
2021-02-25,0,0.984943601
2021-02-26,0,0.984943601
2021-03-01,0.03344086274,1.017880965
2021-03-02,0.0406032558,1.059210246
2021-03-03,0.01634920635,1.076527493
2021-03-04,-0.06472423998,1.006850069
2021-03-05,0,1.006850069
2021-03-08,0,1.006850069
2021-03-09,0,1.006850069
2021-03-10,0,1.006850069
2021-03-11,0,1.006850069
2021-03-12,0,1.006850069
2021-03-15,0,1.006850069
2021-03-16,0,1.006850069
2021-03-17,0,1.006850069
2021-03-18,0,1.006850069
2021-03-19,0,1.006850069
2021-03-22,0,1.006850069
2021-03-23,0,1.006850069
2021-03-24,0,1.006850069
2021-03-25,0,1.006850069
2021-03-26,0,1.006850069
2021-03-29,0,1.006850069
2021-03-30,0,1.006850069
2021-03-31,0,1.006850069
2021-04-01,0,1.006850069
2021-04-05,0,1.006850069
2021-04-06,0,1.006850069
2021-04-07,0,1.006850069
2021-04-08,0,1.006850069
2021-04-09,0,1.006850069
2021-04-12,0,1.006850069
2021-04-13,0,1.006850069
2021-04-14,0,1.006850069
2021-04-15,0,1.006850069
2021-04-16,-0.03745913179,0.9691343396
2021-04-19,0.06469402919,1.031831545
2021-04-20,0.01046157811,1.042626131
2021-04-21,-0.004099931346,1.038351436
2021-04-22,-0.00177165324,1.036511837
2021-04-23,0,1.036511837
2021-04-26,0,1.036511837
2021-04-27,0,1.036511837
2021-04-28,0,1.036511837
2021-04-29,0,1.036511837
2021-04-30,0,1.036511837
2021-05-03,0,1.036511837
2021-05-04,0,1.036511837
2021-05-05,-0.003353285969,1.033036116
2021-05-06,-0.0200732136,1.012299762
2021-05-07,-0.01057753948,1.001592121
2021-05-10,-0.0161040241,0.9854624573
2021-05-11,0.02516720861,1.010263797
2021-05-12,0,1.010263797
2021-05-13,0,1.010263797
2021-05-14,0,1.010263797
2021-05-17,0,1.010263797
2021-05-18,0,1.010263797
2021-05-19,0,1.010263797
2021-05-20,0,1.010263797
2021-05-21,0,1.010263797
2021-05-24,0,1.010263797
2021-05-25,0,1.010263797
2021-05-26,0,1.010263797
2021-05-27,0,1.010263797
2021-05-28,0,1.010263797
2021-06-01,0,1.010263797
2021-06-02,0,1.010263797
2021-06-03,0,1.010263797
2021-06-04,0,1.010263797
2021-06-07,0,1.010263797
2021-06-08,0,1.010263797
2021-06-09,0,1.010263797
2021-06-10,0,1.010263797
2021-06-11,0,1.010263797
2021-06-14,0,1.010263797
2021-06-15,0,1.010263797
2021-06-16,0,1.010263797
2021-06-17,0,1.010263797
2021-06-18,0,1.010263797
2021-06-21,0,1.010263797
2021-06-22,0,1.010263797
2021-06-23,0,1.010263797
2021-06-24,0,1.010263797
2021-06-25,0,1.010263797
2021-06-28,-0.01673727109,0.9933547375
2021-06-29,0.02352941176,1.01672779
2021-06-30,-0.008847091606,1.007732706
2021-07-01,0.0222097273,1.030114175
2021-07-02,0,1.030114175
2021-07-06,0,1.030114175
2021-07-07,0,1.030114175
2021-07-08,0,1.030114175
2021-07-09,0,1.030114175
2021-07-12,0,1.030114175
2021-07-13,0,1.030114175
2021-07-14,0,1.030114175
2021-07-15,0,1.030114175
2021-07-16,0,1.030114175
2021-07-19,0,1.030114175
2021-07-20,0,1.030114175
2021-07-21,-0.01383560281,1.015861924
2021-07-22,-0.01010438413,1.005597265
2021-07-23,-0.007709682653,0.9978444294
2021-07-26,0.00611649,1.003947735
2021-07-27,0.005548127008,1.009517764
2021-07-28,-0.02310211372,0.9861957702
2021-07-29,0,0.9861957702
2021-07-30,0,0.9861957702
2021-08-02,0.04725488371,1.032798337
2021-08-03,0.2580984988,1.299362037
2021-08-04,0.3716136981,1.782222769
2021-08-05,-0.1999310811,1.425901044
2021-08-06,-0.007688660073,1.414937775
2021-08-09,-0.01216848141,1.397720131
2021-08-10,0,1.397720131
2021-08-11,0,1.397720131
2021-08-12,0,1.397720131
2021-08-13,0,1.397720131
2021-08-16,0,1.397720131
2021-08-17,0,1.397720131
2021-08-18,0,1.397720131
2021-08-19,0,1.397720131
2021-08-20,0,1.397720131
2021-08-23,0,1.397720131
2021-08-24,0,1.397720131
2021-08-25,0,1.397720131
2021-08-26,0,1.397720131
2021-08-27,0,1.397720131
2021-08-30,0,1.397720131
2021-08-31,0,1.397720131
2021-09-01,0,1.397720131
2021-09-02,0,1.397720131
2021-09-03,0,1.397720131
2021-09-07,0,1.397720131
2021-09-08,0,1.397720131
2021-09-09,0,1.397720131
2021-09-10,0,1.397720131
2021-09-13,0,1.397720131
2021-09-14,0,1.397720131
2021-09-15,0,1.397720131
2021-09-16,0,1.397720131
2021-09-17,0,1.397720131
2021-09-20,0,1.397720131
2021-09-21,0,1.397720131
2021-09-22,0,1.397720131
2021-09-23,0,1.397720131
2021-09-24,0,1.397720131
2021-09-27,0,1.397720131
2021-09-28,0,1.397720131
2021-09-29,0,1.397720131
2021-09-30,0,1.397720131
2021-10-01,0,1.397720131
2021-10-04,0,1.397720131
2021-10-05,0,1.397720131
2021-10-06,0,1.397720131
2021-10-07,0,1.397720131
2021-10-08,0,1.397720131
2021-10-11,0,1.397720131
2021-10-12,0,1.397720131
2021-10-13,0,1.397720131
2021-10-14,0,1.397720131
2021-10-15,0,1.397720131
2021-10-18,0,1.397720131
2021-10-19,0,1.397720131
2021-10-20,0,1.397720131
2021-10-21,0,1.397720131
2021-10-22,0,1.397720131
2021-10-25,0,1.397720131
2021-10-26,0,1.397720131
2021-10-27,0.01273104737,1.415514573
2021-10-28,-0.00145019639,1.413461798
2021-10-29,-0.00316323965,1.40899068
2021-11-01,0.003922000861,1.414516743
2021-11-02,0,1.414516743
2021-11-03,0,1.414516743
2021-11-04,0,1.414516743
2021-11-05,0,1.414516743
2021-11-08,0,1.414516743
2021-11-09,0,1.414516743
2021-11-10,0,1.414516743
2021-11-11,0,1.414516743
2021-11-12,0,1.414516743
2021-11-15,0,1.414516743
2021-11-16,0,1.414516743
2021-11-17,0,1.414516743
2021-11-18,0,1.414516743
2021-11-19,0,1.414516743
2021-11-22,0,1.414516743
2021-11-23,0,1.414516743
2021-11-24,0,1.414516743
2021-11-26,0,1.414516743
2021-11-29,0,1.414516743
2021-11-30,0,1.414516743
2021-12-01,0,1.414516743
2021-12-02,0,1.414516743
2021-12-03,0,1.414516743
2021-12-06,0,1.414516743
2021-12-07,0,1.414516743
2021-12-08,0,1.414516743
2021-12-09,0,1.414516743
2021-12-10,0,1.414516743
2021-12-13,0,1.414516743
2021-12-14,0,1.414516743
