MA_h,Threshold,Hold_h,TopN,sharpe,sortino,maxdd,ann_ret,total_ret,win_rate,active_days
52,-0.4,52,10,1.2132319165487224,1.7169819792810435,-0.16618029473738194,0.19073624290988556,2.6484149930569045,0.5370487650411653,1579
208,-0.2,52,10,1.1872115726268375,1.685718519977527,-0.1967034885165333,0.18565714490209562,2.5346004379726366,0.5406451612903226,1550
208,-0.6,52,5,1.179427405163064,1.6649663921068856,-0.1925983864772306,0.18942286458077517,2.618684574480894,0.5468648998060762,1547
104,-0.4,52,10,1.1664622465998131,1.655032079530329,-0.18763804365961756,0.18704743978531058,2.565445109001254,0.5403174603174603,1575
156,-0.6,13,5,1.137945235772675,1.6131548023600781,-0.11922329152811373,0.14859922257908886,1.7931573704486832,0.5391766268260292,1506
156,-0.2,26,10,1.1363222728770637,1.6181940343576324,-0.19537562701267308,0.16519998830409977,2.106702965074647,0.5478036175710594,1548
156,-0.2,52,10,1.1289020919800337,1.613159803511562,-0.17227734934813632,0.17609913653563392,2.3287282742378594,0.5426356589147286,1548
208,-0.8,4,5,1.127282957482548,1.7283366092927093,-0.10528420351795331,0.1325578507861369,1.5165708988979394,0.5277008310249307,1444
208,-0.2,26,10,1.1244867647421655,1.5913507522948698,-0.22640357478735174,0.16299261246070262,2.0633322645326477,0.5341935483870968,1550
104,-0.8,4,5,1.1145756185430367,1.8455749794306584,-0.0957559682407143,0.12849645110918506,1.4504266766894047,0.5126279863481229,1465
52,-0.6,26,5,1.1114895464327184,1.6185772012110238,-0.14468413591907958,0.15842175481831022,1.9751860707321258,0.5243664717348928,1539
52,-0.6,8,10,1.109966571170578,1.6793911078147017,-0.07843726210378277,0.12305803288667083,1.3642148286782492,0.5125994694960212,1508
52,-0.8,52,3,1.0913016835552642,1.5467899557639513,-0.16043240399741288,0.16632331155784552,2.1289773362468742,0.5303617571059431,1548
52,-0.8,8,3,1.0808774481508914,1.6956987522356497,-0.09617496380067425,0.12742971582470042,1.4333052368902308,0.5196476964769647,1476
156,-0.6,52,3,1.078741942775334,1.5272510457996973,-0.13861610482844755,0.17108330815023898,2.2249035891914968,0.5428015564202334,1542
208,-0.6,26,3,1.0706881869506313,1.5114981907235532,-0.17324533779742424,0.16250421649733982,2.0538073125488054,0.5434356629653821,1531
104,-0.2,52,10,1.0683719345320357,1.5116449011105126,-0.2513871925451553,0.17270943218175372,2.2582520339253795,0.540625,1600
156,-0.6,26,3,1.0648929299145868,1.5047190813488154,-0.1696807928345423,0.15861780849610696,1.9789212941641736,0.5448005232177894,1529
104,-0.6,13,5,1.0601908779213318,1.479746648909397,-0.11910127938892212,0.13710932721372782,1.5925267691330856,0.525,1520
52,-0.2,52,10,1.0499234367898587,1.4750443477323316,-0.21423590090993938,0.16396982960601414,2.082467648400795,0.539873417721519,1580
52,-0.2,26,10,1.0491229015260362,1.465377636206978,-0.17587521345079804,0.15293143680792531,1.8722165852001824,0.5347798340778558,1567
52,-0.4,26,5,1.0454058533471666,1.4921879199160866,-0.14587351427562267,0.1520966829504633,1.8568342492058623,0.5268199233716475,1566
104,-0.6,8,10,1.0452231408735004,1.4521997499020647,-0.13924083679538102,0.11950680949945025,1.3093467445322826,0.5354539430086149,1509
104,-0.6,26,3,1.0443778084442221,1.441832694955627,-0.14010748488049818,0.15667507012062365,1.9420866093106124,0.5361757105943152,1548
208,-0.4,52,5,1.044008891832015,1.469792268555599,-0.1967034885165333,0.16397759232253528,2.0826200671014234,0.5351839896707553,1549
156,-0.4,52,5,1.0406381602836214,1.4632074358821348,-0.18763804365961778,0.16336695311454363,2.070650239504344,0.5406976744186046,1548
104,-0.6,52,5,1.0345931921886427,1.360378490630905,-0.19755112015448972,0.1692981796806603,2.1886346876032055,0.5466666666666666,1575
208,-0.6,8,5,1.0282260712119016,1.4803770866365096,-0.11017059788285322,0.11982088796197399,1.3141545819468452,0.5308151093439364,1509
208,-0.4,13,10,1.0196059857391238,1.4326414561885803,-0.16605251298646317,0.1292679189112229,1.462873830047001,0.5415304120340092,1529
52,-0.6,52,5,1.0134589881692206,1.421835530399965,-0.16991782624297924,0.15585310005492925,1.9266209340781706,0.5283505154639175,1552
104,-0.2,26,10,1.0039185048771329,1.4034383342677637,-0.2092636514871563,0.15141767000549078,1.8443744275735257,0.5371536523929471,1588
156,-0.4,26,5,0.9811070149763739,1.3830769951006874,-0.18167870408362563,0.14506480776092423,1.730058782639453,0.5469255663430421,1545
208,-0.4,26,5,0.9707312310397791,1.3669805210178703,-0.1938906219826072,0.14425283635775443,1.7157384338185944,0.540348612007747,1549
52,-0.4,52,5,0.9647321105575848,1.340715104007727,-0.17608859519954645,0.15153575369940997,1.8465378687100245,0.5345155161494617,1579
52,-0.4,13,10,0.9591071192779108,1.359913959650414,-0.1127162233535578,0.12359664227042222,1.3726343059918822,0.5261797026502909,1547
208,-0.6,52,3,0.9587251157346449,1.3422501543420753,-0.1925983864772306,0.15419196691102122,1.8955806544582603,0.5384615384615384,1547
208,-0.2,52,5,0.9556566708546437,1.332826397108105,-0.1967034885165333,0.14928633154687376,1.8055694409979055,0.5361290322580645,1550
