ma_window,bubble_thr,mom_lb,hold_h,top_n,annual_ret,sharpe,sortino,max_dd,win_rate,n_trades,total_ret
252,-0.15,26,52,10,0.16472587649584414,0.8043547169164328,1.1258382399131177,-0.40089060521710274,62.16216216216216,111,1.4393808089135844
2000,-0.1,6,13,5,0.13809159444053143,0.8041231706387488,1.1430125310097032,-0.28784454039636076,59.523809523809526,126,1.1307236506574525
500,-0.15,40,104,5,0.18350393084600936,0.804094265807042,2.2344064725207313,-0.24574287891154833,54.0,50,1.6785517355901698
2000,-0.1,20,13,20,0.08866544328757842,0.8040517450274467,1.442957746708712,-0.1674197118055215,58.730158730158735,126,0.6434651134677241
1000,-0.7,52,52,10,0.07614605862418067,0.8039218770251059,1.508670315216686,-0.12574652794816787,63.33333333333333,30,0.5359761133905696
1500,-0.8,2,52,10,0.10971467202180718,0.8037949243502233,2.4414424149500173,-0.1037333204721761,68.75,16,0.8382224874048985
2000,-0.15,26,52,20,0.08582321420890127,0.8037787482231357,1.3714549766667337,-0.16155023021088533,64.70588235294117,34,0.6185313274892168
1000,-0.15,78,78,20,0.12320465866166375,0.8037738187455892,1.5003592190067525,-0.12893460488319397,66.66666666666666,48,0.9728138628504932
2000,-0.5,78,26,20,0.06138503523402128,0.8034912682407981,1.9626379487522212,-0.07400132474560683,60.71428571428571,28,0.41679281484924835
252,-0.1,3,52,5,0.21464684824674585,0.8032928769778087,1.6625061199652096,-0.3273709820259084,52.67857142857143,112,2.1179412178808104
500,-0.3,78,78,10,0.1639585325104036,0.8030399432449007,1.491768758008896,-0.26602281465309985,60.71428571428571,56,1.4299973390778224
2000,-0.3,6,26,5,0.10300943542791985,0.8029515232876278,1.3050094491971267,-0.20610675787438482,65.95744680851064,47,0.7742116266790877
500,-0.1,26,40,20,0.12313958232420519,0.8028487723404254,1.2150123306152272,-0.39480390621933137,55.172413793103445,116,0.9721455183978254
2000,-0.1,10,20,20,0.10723604531954534,0.802594851233037,1.1078685963336183,-0.23331857995504923,64.28571428571429,84,0.8143411910839673
252,-0.2,13,65,20,0.145573946915438,0.80248444607818,1.4707517023657677,-0.28846292729561884,64.04494382022472,89,1.2139619994444564
2000,-0.5,26,13,10,0.07341610205652249,0.8022587204928184,1.7196395207134099,-0.14364751216966543,59.183673469387756,49,0.5133291538057156
500,-0.4,13,130,20,0.11534950011718115,0.8021473923226222,2.4807747193676972,-0.14472067711965053,57.57575757575758,33,0.8934843929443639
2000,-0.5,52,78,5,0.05978156494458009,0.8021462241198531,0.0,-0.10857509618997574,92.3076923076923,13,0.4043214183563968
1500,-0.3,13,104,10,0.09723514340267636,0.8020971378063875,1.3752204799840255,-0.18196066427406976,55.55555555555556,27,0.7205792672368556
252,-0.2,78,26,10,0.1479600303391544,0.8020506437336099,1.1754791583865156,-0.34004098824669027,59.04255319148937,188,1.2410662076911216
252,-0.4,40,104,5,0.17973712330696778,0.8018835198064515,2.3028880042276163,-0.21627001741289575,48.07692307692308,52,1.6290791131933862
2000,-0.2,2,52,10,0.09557489781973039,0.8018695237360823,1.553977204822875,-0.14248492161444615,60.0,30,0.7054099656906472
500,-0.2,10,104,10,0.1630042378979908,0.8018249774926763,3.04668608016661,-0.21570310342374932,58.333333333333336,48,1.4183695076970584
1500,-0.15,26,130,20,0.12423872660639246,0.8017730911600284,1.368119872829784,-0.18195092099095533,57.692307692307686,26,0.9834591301985864
252,-0.2,52,78,10,0.16250571518114865,0.8017232644948371,1.364933939971084,-0.21713560612182436,57.534246575342465,73,1.4123135045300987
1000,-0.8,40,130,20,0.035718706373750075,0.8016696684279231,3.8902462121892545,-0.05037941907657184,45.45454545454545,11,0.22782060058942744
252,-0.5,26,130,10,0.12560913978442878,0.8013915361346968,1.3598733503635378,-0.20660571556529594,57.49999999999999,40,0.9976402535238496
500,-0.1,26,65,20,0.14202302355598717,0.8011584496546256,1.2516070603556386,-0.2801226919203532,58.97435897435898,78,1.174129559455554
500,-0.3,26,130,20,0.10557607956073767,0.8009499816252024,1.1809672839957126,-0.2627999165836018,65.71428571428571,35,0.7984918650152133
1500,-0.1,78,52,10,0.13959061347934432,0.8009089340417213,1.5545057667799032,-0.25194305005043993,58.06451612903226,62,1.1471883881919562
252,-0.5,52,104,10,0.17911507736935173,0.8007104212737615,1.9490687784465839,-0.2282903287426431,51.02040816326531,49,1.6209826223694765
500,-0.7,78,104,20,0.07458030231515833,0.8006417818530847,1.2462258287556411,-0.10635497963428497,61.53846153846154,26,0.5229529379034581
2000,-0.5,13,8,10,0.07198182975332612,0.8006117815329046,1.0379003358762158,-0.17171852463538684,59.154929577464785,71,0.5015422044917779
500,-0.7,52,104,20,0.07246984429574388,0.8004278239276961,1.721783527784322,-0.07645936852693547,73.07692307692307,26,0.5055441684911872
500,-0.3,78,40,10,0.12645334848452827,0.8003762680760118,1.1109475832458733,-0.24264415871631972,59.13978494623656,93,1.0064179410397918
500,-0.2,6,104,20,0.13837566163920578,0.8002026915578149,2.3213760578164466,-0.2465463034118509,56.25,48,1.1338356879395728
2000,-0.5,2,20,5,0.06839773660944504,0.8001975928379431,1.402689724971036,-0.10021658931599986,64.70588235294117,34,0.47242018349235404
2000,-0.4,2,78,10,0.11369493737820635,0.8001384548993666,2.476414384946753,-0.09367649799585342,64.70588235294117,17,0.8771168497677662
252,-0.5,2,130,5,0.16794531468356633,0.8001041659576217,1.7092840283484372,-0.3335354383713841,60.0,40,1.4790777876158732
500,-0.3,26,65,5,0.17167675273816996,0.800089275205868,1.295792100924061,-0.4690478157861737,60.9375,64,1.5257565174384924
500,-0.15,13,130,10,0.1397861501191826,0.7999801658958814,1.4290494303229586,-0.32831503378378635,66.66666666666666,42,1.1493438537849006
252,-0.2,13,78,20,0.1198965789830464,0.7998206603723331,1.3929862997773887,-0.29834862693765607,60.273972602739725,73,0.9390762535741992
500,-0.9,78,26,10,0.030705839429113535,0.7996076069835105,1.5907875736483648,-0.06781411664661463,75.0,20,0.19347296745785791
252,-0.8,2,65,20,0.05889451916363653,0.7996052605329691,1.7657011916064522,-0.12298632810540022,59.375,32,0.39746138674027165
2000,-0.15,10,13,20,0.0950122903600914,0.79956686181611,1.1093132151532952,-0.17409457784570215,58.26086956521739,115,0.700294765415975
500,-0.3,52,78,20,0.12686203420609865,0.7995629007939076,1.276633426533985,-0.1970162307142439,60.71428571428571,56,1.010678735973968
2000,-0.15,3,20,5,0.12386883600464471,0.7991495542937663,1.085297304976648,-0.2486647310040616,60.256410256410255,78,0.9796458152427714
1000,-0.1,2,78,10,0.1352803919336638,0.7988793307730956,1.3835104498018698,-0.24641952866632677,62.5,48,1.1001284611953142
2000,-0.15,52,65,20,0.0803825933347353,0.7988235376835956,1.7214010899770062,-0.1607196726084409,60.71428571428571,28,0.5716771285611335
1500,-0.8,2,52,20,0.09209637174162344,0.798787874567203,1.8407220651561904,-0.08590362894634007,68.75,16,0.6739867052563542
252,-0.4,78,104,5,0.2311317133508355,0.7986331927285512,1.909247372229096,-0.30575330572629844,46.15384615384615,52,2.3736907896332426
2000,-0.6,3,52,20,0.07748176672995344,0.7985430714297658,4.601582170626011,-0.0417614672669645,72.72727272727273,11,0.5471587084609297
2000,-0.6,78,8,5,0.04445695557787843,0.7983670113195788,1.2956849284046792,-0.06961825895819929,64.28571428571429,42,0.2896529220490678
1000,-0.8,26,40,5,0.07905969520056777,0.798301256853625,1.8109901095943914,-0.10470801037026445,65.21739130434783,23,0.5604560592921668
2000,-0.4,10,130,20,0.0637844107219272,0.7979942957865244,5.773650220160692,-0.058366069710558466,66.66666666666666,12,0.4356259593266403
252,-0.2,26,52,10,0.16433292391092746,0.7978307915226289,1.2131462697621815,-0.3523230535862564,58.0952380952381,105,1.4345718408869028
500,-0.9,40,52,20,0.0204068787649887,0.7976845227534117,1.0644460805817622,-0.03586191669234284,75.0,12,0.12540060591823576
252,-0.15,13,65,10,0.16431884154019016,0.7976355453706883,1.3877897986467622,-0.340884801142712,60.86956521739131,92,1.4343996463055428
2000,-0.2,6,52,20,0.07169678881453811,0.797576264480709,1.42074433891181,-0.13997442141366778,60.0,30,0.49920880841357174
500,-0.3,52,130,10,0.11697169406621244,0.7973728851103588,1.4906006803023437,-0.15358219783801852,62.857142857142854,35,0.9096464205444221
2000,-0.15,3,104,10,0.0839771845882138,0.7973240647293737,2.489078978245207,-0.0964921717848467,68.42105263157895,19,0.6025054393272362
500,-0.1,26,104,5,0.20868704735329802,0.7972884397777129,3.083761785047605,-0.24044013294483724,50.943396226415096,53,2.0295320909750294
1000,-0.1,78,52,10,0.12683400222995744,0.7971342189073555,1.21743121553693,-0.15730276501178742,58.82352941176471,68,1.0103862463335909
500,-0.15,3,40,5,0.1610007717024653,0.7971081691146358,1.0688789053447458,-0.43132267607023234,63.39285714285714,112,1.3941078144695709
252,-0.2,13,65,10,0.16303632904693677,0.7970619406113368,1.28442087852888,-0.3274636653916908,61.79775280898876,89,1.4187597790731572
1500,-0.15,78,104,10,0.14224135219668788,0.7968601958662713,1.5673465482534827,-0.15398338927268695,65.625,32,1.1765613913967616
1000,-0.1,6,130,10,0.15146915605434463,0.7966636308391517,2.9254985304047922,-0.1927191911812719,50.0,32,1.2814267148007583
252,-0.4,13,78,20,0.09521334807547355,0.7966503300928435,1.3588341452301207,-0.1835718418916299,58.06451612903226,62,0.7021213100523909
1500,-0.1,78,52,5,0.17808493228218936,0.7966412031255564,1.550042402537592,-0.23531218021134948,58.06451612903226,62,1.6076198156004615
252,-0.6,26,104,10,0.11527872810395601,0.7965124151354666,1.763008184974631,-0.18958730910972288,54.54545454545454,44,0.8927818764466247
2000,-0.1,3,26,5,0.11758502368050805,0.7964546257406674,1.8972822731006802,-0.18737435242032507,53.73134328358209,67,0.9157867805868278
2000,-0.6,26,26,5,0.0737855029008796,0.7963903065694942,3.6098106521538695,-0.13187178239615793,76.47058823529412,17,0.5163773049289435
2000,-0.5,20,40,20,0.07376579178719478,0.7963812916291508,1.1069727456554415,-0.09792707657814026,80.0,20,0.5162145280934065
1000,-0.2,3,130,20,0.1195313589873519,0.7962166783911538,1.5885293381422438,-0.18702034033854875,64.51612903225806,31,0.9353810426809501
1000,-0.15,2,130,5,0.1663023030471873,0.7961268457900426,3.8578830694726096,-0.17971616181865602,54.83870967741935,31,1.4587524153109785
2000,-0.15,13,65,20,0.07514736873477657,0.7960701321883635,0.9945560658549933,-0.176087540703733,78.57142857142857,28,0.5276588967341656
500,-0.15,26,78,5,0.1841427478448343,0.7960636117344856,1.7198553942774804,-0.25341530911526533,63.07692307692307,65,1.6870178879328495
1000,-0.15,6,52,5,0.12686041424982886,0.795862209266409,1.669501763102021,-0.29233165077677037,61.19402985074627,67,1.0106618321586436
2000,-0.7,3,13,20,0.038340022909231886,0.795722685030782,1.4847213270470279,-0.05870394206047058,88.23529411764706,17,0.24610532656750772
252,-0.2,3,65,5,0.2058046525328907,0.7954684749962074,1.4366161056382358,-0.5307106675907524,62.92134831460674,89,1.9875256290387697
500,-0.8,6,78,10,0.09836155179858808,0.7953991345457911,2.4186923539564797,-0.0970339364311158,71.42857142857143,21,0.7309345672975658
252,-0.1,78,40,5,0.17110136541585397,0.795333715360424,1.3935264104907985,-0.41012866989050767,57.971014492753625,138,1.5185115236160476
252,-0.7,26,40,5,0.12622790115965876,0.7951565277426096,1.1484529437068414,-0.1850689399069857,66.66666666666666,66,1.0040707220460847
2000,-0.1,6,52,10,0.0788507867739967,0.794725252422323,1.1653628012583441,-0.20408978213778006,65.71428571428571,35,0.5586901465330705
1500,-0.1,78,65,20,0.11432650593197824,0.7943893838648551,1.242490621795379,-0.2221732214083263,61.53846153846154,52,0.8833506604680481
500,-0.5,2,130,5,0.11473963843509782,0.7942212701777004,2.1723356038444734,-0.10231074287286368,63.33333333333333,30,0.8874377055269507
500,-0.9,78,13,5,0.047153309176598546,0.7941307522203225,1.849899692345971,-0.05836305803507347,64.51612903225806,31,0.30924535632046
1500,-0.8,6,52,10,0.0960617070728127,0.7940428529763405,2.1912546970240383,-0.08521768248081207,68.75,16,0.709846300988078
252,-0.8,26,130,10,0.09632870205486133,0.7938142599080095,1.33549230914228,-0.15005318939619927,66.66666666666666,24,0.7122835092271302
2000,-0.6,6,52,20,0.07211855975044701,0.793697208491553,27.468741705114095,-0.008934829220175744,81.81818181818183,11,0.5026625686968771
500,-0.5,13,65,10,0.11290545057512369,0.7936747058654992,1.5091674026062882,-0.19436332885718632,56.86274509803921,51,0.8693483935604465
252,-0.7,20,6,5,0.10807428506419647,0.7936337830024058,1.4316492530913987,-0.18837709658799895,51.6,250,0.8223885809846923
1500,-0.3,20,104,20,0.10663830925783624,0.7930562762782104,1.74222982824749,-0.1283432119420379,59.25925925925925,27,0.8086207313711762
1500,-0.2,20,78,10,0.1182826330924791,0.7930343998049338,1.2812641820696757,-0.21941295257254545,62.16216216216216,37,0.9227907963627489
500,-0.5,3,52,5,0.12128367242094762,0.7925496712581778,1.304959442790433,-0.28349095815146985,60.65573770491803,61,0.9531638771631141
1000,-0.2,3,130,10,0.14892876853774206,0.7924439894301057,2.1935240565165164,-0.1725472996361661,67.74193548387096,31,1.2521486073027992
500,-0.2,2,78,20,0.09731930455167959,0.7922945949494411,1.477291958529314,-0.23072912872165052,51.61290322580645,62,0.7213511980992287
2000,-0.2,2,130,20,0.08467338785289069,0.7919841356308137,2.535066400529581,-0.08954508982989662,64.28571428571429,14,0.6085338471093555
2000,-0.15,6,26,10,0.09413051111939597,0.7919391600746867,1.300844401970901,-0.24830019647902724,62.903225806451616,62,0.6923032631427741
500,-0.2,10,40,10,0.1363916376984322,0.7919261959369237,1.3806652216562902,-0.26382588338641566,57.943925233644855,107,1.112178664953483
500,-0.8,6,52,10,0.09431229837595456,0.7918653110731055,1.8454617705732579,-0.08041031949623534,80.76923076923077,26,0.6939482348572574
1000,-0.15,40,78,10,0.13312448007061173,0.7915732697151815,1.4141581315977363,-0.12956962754544077,62.5,48,1.0769125436830356
500,-0.6,6,130,5,0.14937078642379964,0.7915378975471631,2.282725174805177,-0.24042596286459206,55.55555555555556,27,1.2572203805671864
1000,-0.2,20,130,10,0.1364468646862167,0.7915290572492987,1.6963037956509284,-0.2606736861741945,64.51612903225806,31,1.1127790310571521
2000,-0.5,78,13,20,0.05616781851821129,0.7914433068109563,1.3459684150281277,-0.09292030823128428,63.26530612244898,49,0.37654795781303085
252,-0.15,10,26,10,0.14599767274211373,0.7913879457756855,1.2657510089328,-0.35041424580453495,54.82233502538071,197,1.218755274954355
252,-0.7,20,26,5,0.11497933723865805,0.7910472120886154,1.7907111750769145,-0.17979499807085342,55.0561797752809,89,0.8898123710302457
252,-0.5,40,78,10,0.1096707630321696,0.7909046422730063,1.3067391574544285,-0.16856816851147371,64.40677966101694,59,0.8377971735212839
252,-0.2,20,13,5,0.16784644408400928,0.7908121542932047,1.2759860357089,-0.3753042851942918,55.014326647564474,349,1.477850753269942
500,-0.8,40,40,20,0.05848200447016216,0.790578189267673,1.2658344490453468,-0.06930901820485569,63.63636363636363,33,0.3942806519691098
500,-0.2,52,20,5,0.14984737358227074,0.7905426832835497,1.2610717847542303,-0.25969495224458805,52.84974093264248,193,1.2626994108464125
2000,-0.4,3,104,5,0.1285355359533642,0.790391733191731,3.8193328672858597,-0.07429121003454242,53.333333333333336,15,1.0282043288661864
2000,-0.1,20,52,5,0.1134574785505218,0.7903159627075398,1.519739268937289,-0.1922051506262774,65.71428571428571,35,0.8747774742160019
252,-0.6,13,65,5,0.14647234824417632,0.7902292674778505,1.4044515568853715,-0.2318741783215864,59.01639344262295,61,1.2241351175633706
2000,-0.2,13,26,5,0.11197364476655469,0.790182471254561,1.3206853369069964,-0.215034049240873,58.92857142857143,56,0.860213846075492
500,-0.15,13,20,5,0.1487726805740497,0.7900597065903486,1.3142127641240904,-0.2853865277641834,55.72139303482587,201,1.2503598914353802
252,-0.6,52,40,5,0.14812283629375322,0.7897317047013895,1.5117735582664609,-0.3111329055125276,61.627906976744185,86,1.242925546491037
252,-0.15,10,52,5,0.19727395295347883,0.7896479718790809,1.3010602239002065,-0.3707420866165897,59.45945945945946,111,1.866022810944394
2000,-0.7,20,20,10,0.026960282896462795,0.7895046787751308,0.9854748699622777,-0.04767886346578598,83.33333333333334,12,0.1683320805379076
500,-0.3,2,52,20,0.12456050984660627,0.7895018478573465,1.2840985484727196,-0.26179028781004043,60.0,75,0.9867814427271746
500,-0.3,10,104,10,0.1905159611691436,0.7893481574860827,4.329950768031847,-0.27764479183769997,62.7906976744186,43,1.7727027461919476
252,-0.4,52,104,10,0.16732563852150717,0.7893452237365104,1.9402384091116631,-0.2595318385905063,46.15384615384615,52,1.4713955996724315
252,-0.7,2,130,5,0.1340027541268467,0.7892423191809688,2.1865151582748696,-0.15307097415171422,62.06896551724138,29,1.0863444109152662
2000,-0.5,40,52,20,0.07622948045646583,0.789140279420487,3.9613222485924307,-0.03517806699872017,64.70588235294117,17,0.5366725564241881
252,-0.2,40,130,5,0.22667856079581683,0.7890849809581785,1.6199037401022556,-0.4905732146777777,56.00000000000001,50,2.3029495853082884
252,-0.2,10,52,10,0.15049137152251313,0.7890560897955384,1.1223637014914194,-0.38872773523967485,60.0,105,1.270120570975712
1500,-0.2,78,40,10,0.11864615498280395,0.7890018333341862,1.1354205112240254,-0.24215630284849865,62.68656716417911,67,0.9264489696150895
1000,-0.15,52,130,20,0.12134573232208368,0.7888547413650806,2.095865747237039,-0.17549862772940716,51.61290322580645,31,0.953796148588612
2000,-0.2,26,13,10,0.09405456078039398,0.7885765978528452,1.2236611463862672,-0.17731926519840602,59.22330097087378,103,0.6916163896980316
252,-0.5,40,65,5,0.1708281378942038,0.7885042869486909,1.3161601127403353,-0.38118094543933667,55.223880597014926,67,1.5150772150535876
1500,-0.1,26,52,10,0.1272789927699305,0.7884423673399422,1.0061782721321957,-0.33628187214328764,67.74193548387096,62,1.0150335077786705
1000,-0.2,20,65,20,0.09658767559646897,0.7882240487550097,1.9173495380996592,-0.18534659443781942,58.490566037735846,53,0.7146502461766915
252,-0.5,6,104,5,0.19362630016276405,0.7881948808068056,2.11723423034246,-0.30149961145455917,59.183673469387756,49,1.8153349447184373
2000,-0.6,2,40,20,0.055603696407859005,0.7881693455182147,8.948451532575676,-0.05839795091627109,75.0,12,0.372253777352312
500,-0.15,52,65,20,0.12101461771668665,0.7880432827269742,1.0813515064142587,-0.2578222890150276,60.0,75,0.9504246869225619
1500,-0.2,26,104,10,0.13188390305889186,0.7880113517598831,2.024441401801787,-0.16745748432472463,60.71428571428571,28,1.0636501211760394
2000,-0.4,40,104,10,0.1017516717626552,0.7877744823415986,2.4611396332236675,-0.08636875247955322,66.66666666666666,15,0.7624128789140028
500,-0.6,40,78,5,0.11229924554214721,0.7875490188512375,1.8066665333226415,-0.10084005998513379,56.75675675675676,37,0.8634015141728273
252,-0.2,52,13,5,0.17825225808445877,0.7874640785194862,1.193395019475051,-0.3291198519564773,55.873925501432666,349,1.6097864774449264
2000,-0.15,78,104,20,0.07864202989211444,0.7874355181518055,1.5163416420686855,-0.10635497963428497,73.68421052631578,19,0.5569271700032201
500,-0.1,52,26,10,0.13926939132040417,0.7870446180933734,1.3355195280236891,-0.2802592518427678,52.69461077844312,167,1.1436513392308685
500,-0.3,3,104,20,0.1419282566300919,0.7870015505490738,1.6972487571919057,-0.2367696519015331,65.11627906976744,43,1.1730747086950353
2000,-0.15,3,26,10,0.09975752853255782,0.7869665354955442,1.540857276453088,-0.2633632680170451,54.83870967741935,62,0.7438397051109618
500,-0.15,26,130,10,0.14492239181764832,0.7869034887066707,2.10692440110754,-0.2145477347514747,64.28571428571429,42,1.2066082221418513
500,-0.3,78,78,20,0.12733126724805244,0.7868824310037316,1.15591835148558,-0.23951980516216986,64.28571428571429,56,1.0155800206643009
252,-0.7,20,26,10,0.10218318145663163,0.7867281214801884,1.5971552564721354,-0.17321985119546845,61.79775280898876,89,0.7664534043543165
1500,-0.1,52,130,20,0.1452229806841283,0.786714371633701,1.3910466960922627,-0.24432240983190667,63.33333333333333,30,1.2099982985740887
500,-0.2,20,130,20,0.10807001353570356,0.7866968062373344,1.3753131869251798,-0.17950075539542887,66.66666666666666,39,0.8223474979626768
1500,-0.1,40,104,5,0.131964847995248,0.7866151212627999,2.1355928944487523,-0.18939531184830016,57.14285714285714,35,1.0645133186858309
1500,-0.2,2,78,10,0.12235506253001627,0.7865692846887308,1.1690425142642173,-0.16483328205019254,67.56756756756756,37,0.9641031336841337
1500,-0.1,20,104,20,0.11915192004810926,0.7865488940163341,1.7363087973368845,-0.1283432119420379,54.285714285714285,35,0.9315481527498337
252,-0.1,2,130,20,0.14006774544120715,0.7864544760291957,1.1909426668993917,-0.2868391117628003,58.490566037735846,53,1.1524511244027447
252,-0.2,6,65,10,0.1683651714078287,0.7864062056597337,1.2910287733332473,-0.36265846906128973,59.55056179775281,89,1.484294035652829
2000,-0.5,20,8,20,0.057780795017673414,0.7861384387479236,1.4273734753160323,-0.11246838961001682,56.33802816901409,71,0.3888876803549077
2000,-0.5,3,130,10,0.08418104204953591,0.7860100539902313,2.39690589107587,-0.06783462858200073,72.72727272727273,11,0.6042686937906598
500,-0.15,52,130,10,0.12859549792404312,0.7858739604331273,1.4083785212331783,-0.20826741301674045,59.523809523809526,42,1.0288346172785339
252,-0.6,78,104,20,0.12247403011058222,0.7857439097269091,1.6452031605736155,-0.15014524335379087,54.54545454545454,44,0.9653209597388799
2000,-0.6,2,6,10,0.05102570742721335,0.7856760451238264,1.1532066186447198,-0.10293026231150759,65.45454545454545,55,0.33781441140499235
500,-0.3,78,40,5,0.15458588407322016,0.7854654669104779,1.232643120015129,-0.2462917443371705,58.06451612903226,93,1.3177775319366263
1500,-0.4,10,104,20,0.09742403033325053,0.7853582550435081,1.1145017065548146,-0.19269700896801167,68.18181818181817,22,0.72231214982813
500,-0.3,3,104,5,0.18136904657544028,0.7853133840446591,1.7955333058227267,-0.32793546859076883,58.139534883720934,43,1.6504186780352756
2000,-0.6,6,52,10,0.08192915988158411,0.7852593110852926,6.336128646198153,-0.030910515993833543,81.81818181818183,11,0.5848801260041314
500,-0.2,2,130,20,0.12708567994444508,0.7851770948844569,1.485475332300895,-0.2846540121127997,61.53846153846154,39,1.0130135512527483
252,-0.7,2,130,20,0.09971352286095247,0.7851743138067975,3.230839506022172,-0.13697503098902974,55.172413793103445,29,0.7434316797373295
500,-0.3,13,104,20,0.17330277560632812,0.7851394348137961,3.237088823356544,-0.2195204881644056,58.139534883720934,43,1.5463240621887921
1500,-0.2,26,104,5,0.15797377173005,0.7851218342872164,2.5388856627857135,-0.14769656582472046,60.71428571428571,28,1.3578342356113984
500,-0.15,2,130,10,0.12937549077319144,0.7848568098572263,1.1077804892886414,-0.29512576870294926,69.04761904761905,42,1.037048293542377
252,-0.8,40,40,20,0.05852937367962818,0.7848422708243376,1.1691882670541605,-0.09976450394361258,61.53846153846154,39,0.3946455915719509
2000,-0.6,3,40,20,0.04226359953527736,0.7847364995277413,2.1019955280851836,-0.04632058625784241,66.66666666666666,12,0.2738952507067949
500,-0.2,2,104,5,0.15359067610871668,0.784722051596682,1.697647726941041,-0.30379041671755336,56.25,48,1.3061184862003183
252,-0.5,10,104,10,0.17223502321594086,0.784635828895667,2.505095166238713,-0.2866442298628994,59.183673469387756,49,1.532802490408681
1500,-0.3,13,130,10,0.1513444674213229,0.7846052666118845,1.5982170329774263,-0.2567176837864561,69.56521739130434,23,1.2799823459820767
500,-0.4,3,52,5,0.13734723651247016,0.7845360209162384,1.3567974672315648,-0.26980183147211945,59.42028985507246,69,1.1225868392567282
1500,-0.3,20,130,10,0.16255008778148095,0.7843757517626768,1.2636732333184264,-0.26500637787353387,69.56521739130434,23,1.4128520281274701
500,-0.3,40,40,10,0.12814151778420402,0.7835808529865639,1.2916363119986267,-0.32537290295142995,59.13978494623656,93,1.024066655604598
252,-0.15,20,130,5,0.20707328218425847,0.7835315151496943,1.5595909233049234,-0.44828468517793096,61.53846153846154,52,2.005954054850803
252,-0.2,52,40,10,0.1343371994091238,0.7834711678444155,1.0728859465041176,-0.2753780235594532,55.3030303030303,132,1.089945372404744
500,-0.1,78,20,10,0.13759618171933985,0.7833470188487944,1.2195908529828476,-0.25995984950711526,56.60377358490566,212,1.1253052658677611
500,-0.8,3,52,5,0.07496386479154804,0.7833130779438285,1.7381884667372554,-0.10630039223038046,65.38461538461539,26,0.5261347206437423
252,-0.1,78,65,20,0.1330918751489949,0.7833052391435972,1.3531787072525665,-0.19505853365601422,64.51612903225806,93,1.0765630780447832
1500,-0.3,78,104,5,0.13521122483696013,0.7831766326961651,1.4828545268689792,-0.1779892372327767,66.66666666666666,27,1.099380310376144
252,-0.4,3,52,20,0.10313768015248481,0.7830919386306041,1.1308107303024668,-0.16006719561547933,56.470588235294116,85,0.7754183261640124
500,-0.6,3,130,5,0.1882490834365229,0.7828964832299242,4.483866849276027,-0.1354664035570059,51.85185185185185,27,1.7419698885508192
252,-0.5,20,130,10,0.134924204353291,0.7828054250177217,1.4691254473230013,-0.2244624862152158,60.0,40,1.0962780932262084
500,-0.6,13,65,5,0.12304128920899182,0.7826338177819474,1.7355506614050238,-0.1565736571321653,55.81395348837209,43,0.9711363881696087
1000,-0.3,40,65,10,0.10532752054419259,0.7822437640373392,2.5133589017160225,-0.12992143485213525,61.702127659574465,47,0.7961285385783294
2000,-0.2,26,130,20,0.09922154280117645,0.7820440124677257,3.4270308079155454,-0.15502822365261992,64.28571428571429,14,0.738875373126751
500,-0.7,13,52,20,0.0648514668990714,0.7820416994100846,1.086736010656311,-0.0849114636182784,64.28571428571429,42,0.44406789506789
252,-0.1,20,78,10,0.16040653599757304,0.7818920251913251,1.5033913347048384,-0.26404237258649343,54.43037974683544,79,1.3869506308833381
2000,-0.6,52,20,5,0.061475802760132314,0.7818676019116526,1.0200070116040882,-0.13208157933658715,80.0,20,0.41750151893574183
500,-0.9,52,52,5,0.042276515224940914,0.7818100351022961,3.137762279797639,-0.029405543416738622,66.66666666666666,12,0.2739875711367754
252,-0.4,20,104,5,0.1999063983556597,0.7817779809101515,2.201264992509571,-0.28704250732207803,53.84615384615385,52,1.903071387057789
252,-0.15,26,78,10,0.15463555079989932,0.7817188085595704,1.5566951106319915,-0.20002533912861253,54.54545454545454,77,1.3183606645792452
500,-0.1,20,78,20,0.1293831719463845,0.7815958312148289,1.3292779135761918,-0.3529349226626023,56.71641791044776,67,1.0371293166148203
2000,-0.15,40,104,20,0.06875691092108793,0.7814680649923025,1.477683258642311,-0.09278435949256547,73.68421052631578,19,0.4753173203654846
252,-0.8,6,130,20,0.11224536777735361,0.7813384525384073,3.155198361988239,-0.0638835745911357,62.5,24,0.8628737323818862
500,-0.7,3,78,10,0.10902100990767427,0.7812767052063228,1.4911943964230931,-0.1386833168684688,68.75,32,0.8315130249650662
252,-0.5,20,104,10,0.2014785961293315,0.7812513223799575,2.334497770734267,-0.2958980018139966,55.10204081632652,49,1.9253869601850355
2000,-0.2,13,130,5,0.12190058295068895,0.7811676096220272,1.9772022044121507,-0.2021874327233294,57.14285714285714,14,0.9594565566812745
1000,-0.6,20,104,10,0.08226299820069038,0.78100214663863,1.7129814551295932,-0.14219233967828693,60.86956521739131,23,0.5877421260824731
2000,-0.15,26,13,10,0.10248303591246377,0.7809563822212648,1.364154317081368,-0.1977619864372312,57.391304347826086,115,0.7692656700270333
500,-0.1,40,78,10,0.14212504618907862,0.7808958242836759,1.1344704609251877,-0.3215454138249132,62.68656716417911,67,1.175265647946175
252,-0.6,10,26,5,0.14315243197621652,0.7808472424834889,1.2262048878182767,-0.3707407356119423,59.32203389830508,118,1.1867337160692841
252,-0.5,10,26,10,0.1209352319759669,0.7807747786740115,1.3216248452735981,-0.18800038651397455,58.51851851851851,135,0.9496170858552764
