UnivSize,MA_h,Threshold,Hold_h,TopN,sharpe,sortino,maxdd,ann_ret,total_ret,win_rate,active_days
60,52,-0.8,52,10,1.406569070911341,2.048916248034203,-0.25040940155139935,0.26885764993732764,4.844045552681827,0.5149659863945578,1470
60,104,-0.6,4,10,1.4031016156400191,1.9810753036378914,-0.17091893800935998,0.1904873859417353,2.6427655475410297,0.5310773480662984,1448
60,208,-0.6,26,5,1.3996920021299022,2.111143790598401,-0.19616213300929164,0.26725421499998214,4.789513624742332,0.5386721423682409,1461
40,52,-0.8,4,5,1.397600217733303,1.9071928771518862,-0.25624976134353206,0.259120152786658,4.519605462912767,0.5090054815974941,1277
80,208,-0.4,13,5,1.3973864067255073,2.0726060418626484,-0.11387314455193709,0.1987871283577214,2.8353198180923727,0.5408719346049047,1468
40,52,-0.8,26,10,1.3969148394449857,2.0135269640113975,-0.23159321701133684,0.32308604087678705,6.970145155057488,0.5253648366921473,1439
80,52,-0.2,8,10,1.3963837843342888,2.204655445502225,-0.12481747857039016,0.15857388684153517,1.978084144402569,0.5299319727891156,1470
60,208,-0.6,26,10,1.396338233857761,2.1096785444905843,-0.19489771193575767,0.26717157872163044,4.786715180236485,0.5386721423682409,1461
40,52,-0.8,52,5,1.3963136443792454,2.1375921019520447,-0.23219693764365712,0.30470482246394814,6.1848796109892925,0.526566757493188,1468
80,52,-0.2,13,5,1.3962401793797625,2.1138008413721723,-0.15321697272445056,0.18420643168982642,2.502661721573094,0.5272108843537415,1470
40,52,-0.6,8,5,1.3953555005082694,1.7006873528659272,-0.2221582256668886,0.22982137084979826,3.635513283856895,0.5182381280110117,1453
40,52,-0.4,4,5,1.3948444709344985,2.2325406725306283,-0.11739838355857402,0.18479270533323078,2.5155388551518194,0.5140507196710076,1459
80,208,-0.6,8,5,1.3923902653501576,2.116246166472969,-0.12907681045337183,0.18151113330651958,2.443984782563404,0.5326012354152367,1457
80,208,-0.4,13,10,1.391860078613939,2.0621461593320243,-0.11067097135869952,0.19936768959789197,2.8491122412828944,0.5422343324250681,1468
40,52,-0.2,8,3,1.385977617841925,2.114820015043352,-0.14655938493019438,0.18680729639477622,2.56010078234307,0.5371000680735194,1469
60,208,-0.6,26,3,1.3828949390035412,2.0822347872923457,-0.19393309101059275,0.26362742611172574,4.66778989494837,0.5379876796714579,1461
80,208,-0.4,26,5,1.380833091961563,2.048457976787615,-0.13289218752618392,0.22667278501829413,3.5482431267253016,0.5398230088495575,1469
80,104,-0.4,26,3,1.380268329904869,2.0159840292389792,-0.19510355112861044,0.22516964422208074,3.5070839436824883,0.5387755102040817,1470
80,208,-0.4,26,10,1.3794862429663624,2.045625568315409,-0.1318784955793838,0.226961038071122,3.5561731525207287,0.537780803267529,1469
60,156,-0.6,8,5,1.3784597992902554,1.8950029670264081,-0.16772883927196847,0.21430259244922123,3.218987397939393,0.5197231833910034,1445
60,104,-0.6,13,5,1.3779463680542474,1.7280196852100966,-0.2562218570677314,0.24904242105205632,4.200354223188219,0.5195071868583162,1461
80,208,-0.8,13,5,1.376840274712982,1.8842739865867089,-0.20402861954217588,0.270407240492923,4.897167925231886,0.5111441307578009,1346
40,104,-0.2,13,10,1.3768284914215525,2.0474543309040683,-0.1702136700087713,0.22460670740354094,3.49175269221933,0.5340599455040872,1468
80,156,-0.4,26,10,1.3749378056236599,2.0063975630065256,-0.14376679071614162,0.22442285296567221,3.486755308984577,0.5225102319236017,1466
80,156,-0.4,13,5,1.3731151694121317,2.0419701492838715,-0.13522635877355638,0.1952004845592159,2.751055910232035,0.5269624573378839,1465
80,208,-0.8,13,10,1.3730952426830654,1.8905998813347746,-0.20472428394687214,0.2706033011439479,4.9039188670787155,0.5140949554896143,1348
60,104,-0.4,13,10,1.3718174225395834,1.976260248472543,-0.19302609174779883,0.21729366048230303,3.2966475931273953,0.5269256987048399,1467
80,208,-0.8,26,5,1.3709206016330986,1.916897786707059,-0.2359479267967577,0.2841182410562697,5.3856988883218255,0.5378031383737518,1402
40,52,-0.6,4,10,1.3688358973409243,1.8675069330243386,-0.1320796191339062,0.18590143259051817,2.540003353764858,0.516016713091922,1436
80,156,-0.4,26,5,1.3687303251653227,1.9745667872370454,-0.1437425813920017,0.22262497165003392,3.438139681581511,0.524556616643929,1466
80,208,-0.8,26,3,1.3664211592565472,1.9121796193645462,-0.22903189054023643,0.28259311960788036,5.329682839036933,0.536376604850214,1402
60,52,-0.6,4,10,1.3658293116215952,1.7942238074064518,-0.13778931654841353,0.1667843131558373,2.138158439929186,0.5264604810996564,1455
60,208,-0.6,13,3,1.3640100955614505,2.0387326325353534,-0.19610753480538168,0.23825688445072934,3.8764995051001456,0.5302613480055021,1454
60,52,-0.4,4,10,1.3636894186291242,2.1526785293633734,-0.10971208154281942,0.15498153317529395,1.9102989516138007,0.51775956284153,1464
80,208,-0.8,26,10,1.3635914903662896,1.9050267408881838,-0.24146270738611908,0.2815290021169572,5.290851202087028,0.5378031383737518,1402
60,156,-0.6,8,10,1.3627670269072998,1.901186289992829,-0.16294296351224113,0.2123270730480753,3.168363466986235,0.5176470588235295,1445
60,104,-0.6,13,3,1.362583081460676,1.7065430417362502,-0.26292464170511876,0.24482313750434637,4.071514082539129,0.5236139630390144,1461
40,52,-0.6,8,10,1.3610611494323306,1.6391891320842273,-0.2132803497333341,0.2229047334844918,3.445674509257323,0.5168616655196145,1453
40,104,-0.6,8,10,1.3606028717587848,1.727468479637304,-0.2104927054677559,0.2337287635338423,3.74582695120671,0.5285412262156448,1419
20,52,-0.4,26,10,1.3603218748686856,1.9847479662612821,-0.1907198711275777,0.26309093800759076,4.649973413085092,0.5204638472032742,1466
60,156,-0.6,26,10,1.3602806548698723,2.0684124592665576,-0.16525231545104901,0.25782325202724454,4.477593619069099,0.5397805212620027,1458
20,52,-0.4,26,3,1.3600062556712296,1.995363082159193,-0.19071987112757716,0.26332238722959045,4.657653765935828,0.5177353342428377,1466
40,52,-0.8,52,10,1.3589131742219651,2.063305968616874,-0.23418581089045354,0.29493107335147495,5.79528846806468,0.5272479564032697,1468
80,52,-0.8,13,5,1.3583567856559677,1.68628079705908,-0.20751739005081182,0.2527598159577442,4.31620543990688,0.521497919556172,1442
20,52,-0.4,26,5,1.3583466029738709,1.9759623289943458,-0.19071987112757738,0.26304097445237873,4.648316619289082,0.5204638472032742,1466
80,104,-0.6,8,10,1.3578332293351605,1.930585352006323,-0.13851611188686141,0.1859333500758582,2.540709800901266,0.5273597811217511,1462
20,52,-0.6,4,10,1.3563274995525305,1.8043219303417726,-0.1422781653534687,0.18673192794792426,2.5584249072875975,0.5145907473309609,1405
80,208,-0.4,26,3,1.3554947603849572,2.003307516710448,-0.13278163488047312,0.22305841125687031,3.449818221241517,0.540503744043567,1469
60,208,-0.8,13,10,1.3554528000061847,1.8606255282750126,-0.2778370814511858,0.29433202121747737,5.772016129256714,0.5133689839572193,1309
60,52,-0.2,8,5,1.3525026647996683,2.1062235042810116,-0.14231355530551681,0.16631685793654416,2.1288489738944865,0.5285714285714286,1470
40,104,-0.4,13,10,1.3524426121215696,1.7296039369346552,-0.22101326898054796,0.24542495962445576,4.089720730544473,0.5171232876712328,1460
80,156,-0.4,26,3,1.3499030963344039,1.9693894874988536,-0.141991952218816,0.22065862394191527,3.3854910440647386,0.5177353342428377,1466
40,52,-0.2,26,3,1.3492454420932167,2.029907367827239,-0.189447095834819,0.2459350825292299,4.10519749538364,0.5210884353741496,1470
80,52,-0.4,13,3,1.346612455232118,2.0619886765583555,-0.15093535540130576,0.18800295518968113,2.586778658911307,0.5214431586113002,1469
60,156,-0.6,26,5,1.3456759384364425,2.037787339965397,-0.16913001392407934,0.2548597119210603,4.382629524892994,0.541838134430727,1458
40,208,-0.6,4,10,1.345489804950916,2.1661500138274947,-0.14045827388911236,0.1967558717318303,2.787399074701444,0.5113960113960114,1404
40,156,-0.6,4,10,1.345404141688317,2.066231496332827,-0.14293676707499503,0.18930894068903403,2.616115632518218,0.5260528194147038,1401
20,52,-0.4,4,3,1.3447365108328218,2.1807112497061127,-0.10596079047122442,0.18760722387672124,2.5779299076607147,0.5175498967653132,1453
80,104,-0.2,26,10,1.3436421323265728,1.9180482561879513,-0.19274103807437204,0.21153356659881561,3.1481777974389065,0.5374149659863946,1470
60,104,-0.4,26,10,1.3427260820032665,2.006848986483578,-0.19439148311564802,0.23305769188817504,3.7267212924273947,0.5333333333333333,1470
80,156,-0.8,26,10,1.341416014978103,2.0526928234954855,-0.17383241328411525,0.2699475897328787,4.881366980518398,0.5286219081272084,1415
60,104,-0.4,26,5,1.3408835781467385,2.0081944113149497,-0.20165576591527856,0.23223952321679753,3.7035177742710346,0.5340136054421769,1470
60,104,-0.6,26,10,1.340666773620781,2.0238666676759802,-0.20392095895878493,0.24742258072730605,4.1505598153263845,0.5272851296043656,1466
60,104,-0.4,26,3,1.3388130015902076,2.0011887176588234,-0.20387159586411763,0.23428510324166174,3.761716765883155,0.5312925170068027,1470
80,104,-0.2,26,5,1.3373267963034468,1.933471473777054,-0.1919524192428761,0.20985980103915236,3.1058767311530904,0.5374149659863946,1470
60,208,-0.4,26,3,1.3367263881720512,2.0546643986592423,-0.15789518778491674,0.23823630234413584,3.8758985769610312,0.5367847411444142,1468
40,52,-0.6,26,3,1.33367003384689,1.9271326577357473,-0.23824058381190039,0.26034948657688073,4.559685603580387,0.5272479564032697,1468
60,104,-0.6,26,3,1.333655402298298,2.0227878925515035,-0.22065249882628102,0.24621600055600812,4.113737718636595,0.5211459754433834,1466
40,52,-0.6,26,10,1.333428393203163,1.9330024383883908,-0.23585115583341465,0.2605609450047188,4.566605129938902,0.523841961852861,1468
60,208,-0.8,13,5,1.3328487198204457,1.8234276921284436,-0.27933098125071154,0.2885055573314843,5.549238401976837,0.5141329258976318,1309
60,156,-0.6,26,3,1.3325274447216786,2.007389459095246,-0.17047621349603648,0.2529408492211336,4.321903828125517,0.5432098765432098,1458
40,52,-0.2,26,10,1.3324688228855628,2.008995548131337,-0.18915251424432156,0.24387565507461617,4.042964508661791,0.527891156462585,1470
80,104,-0.4,8,10,1.3317517162437982,1.980182770442749,-0.14937196615063486,0.16113507348917588,2.027242035327444,0.5272479564032697,1468
40,104,-0.2,13,5,1.3298180444065173,1.9578202329656957,-0.17409546242697715,0.2146566677714885,3.228116783487165,0.5326975476839237,1468
40,104,-0.6,13,3,1.3295997269707216,1.7087051616240276,-0.2776062290543857,0.2617091973139387,4.604309464143842,0.5202797202797202,1430
60,208,-0.4,26,10,1.3294268209512867,2.036032210373635,-0.15816425527547207,0.23686800513467365,3.836092328445929,0.5361035422343324,1468
40,208,-0.6,8,10,1.3284395169015908,1.9171458301510276,-0.1760007876243861,0.22443423814018737,3.487064631858699,0.523371104815864,1412
80,156,-0.2,26,10,1.3283635475133053,1.9412750855615342,-0.16031698946765893,0.21035974700953264,3.1184725950255494,0.5428571428571428,1470
40,156,-0.6,4,5,1.3278125147143578,2.0244527690580334,-0.1485984694957626,0.18775735040498276,2.581284586465627,0.529621698786581,1401
80,52,-0.8,13,3,1.3243345278495078,1.6435643635904016,-0.21308254483128874,0.2451416259718222,4.08114213611114,0.5298196948682385,1442
20,52,-0.6,4,5,1.3238475718407565,1.760159931497991,-0.14247355341571688,0.18256029952527109,2.4667233527073207,0.5124555160142349,1405
80,156,-0.8,26,5,1.3234490386622388,2.0334976053355334,-0.17843383377803756,0.2666057368682304,4.767584593031878,0.5250883392226149,1415
40,208,-0.6,8,5,1.3233624597915725,1.9031490691243744,-0.17517085542977706,0.2234717938160915,3.460981106054713,0.5240793201133145,1412
60,156,-0.8,26,10,1.3220835541508609,2.011310368597317,-0.1967372861291935,0.296776065972455,5.867399103385836,0.5226781857451404,1389
40,104,-0.8,13,5,1.3220731233981213,1.7742622906183172,-0.16661692204441392,0.28957161524281494,5.589519034201192,0.5237724084177708,1283
40,104,-0.6,13,10,1.3217462291154183,1.708889791688799,-0.2753084369627383,0.2623753029192253,4.6262829904051515,0.5216783216783217,1430
20,104,-0.4,4,5,1.3212989910303687,1.8612546107987789,-0.1643217331278335,0.17970699656196665,2.4051853680355237,0.5278551532033426,1436
80,104,-0.6,4,10,1.3211557846843291,1.995591052935413,-0.13682765376355988,0.16159791184904804,2.0361999601012455,0.5161069225496916,1459
80,104,-0.2,13,10,1.3209770540244086,1.8650649832465516,-0.15689849838792735,0.17932786600772843,2.3970801213263417,0.5414965986394558,1470
60,104,-0.4,13,5,1.3192439902756592,1.8982995459519303,-0.18472061278776508,0.20919539798679776,3.0891890447311052,0.5248807089297887,1467
40,104,-0.4,26,3,1.3179995808987142,1.9460827043040154,-0.2224515722772955,0.2499496528819536,4.228424342077637,0.5241990456714383,1467
80,52,-0.2,26,5,1.317443623088948,1.925460873472214,-0.17101910968115164,0.20221157423394587,2.917296286184661,0.5238095238095238,1470
60,208,-0.4,26,5,1.3168636961784714,2.011355392896809,-0.16347282349482117,0.23440878300650736,3.7652554738587263,0.5367847411444142,1468
80,156,-0.2,13,10,1.3157699732058543,1.9624198329701577,-0.13949128493220486,0.17927051731304,2.3958555460886064,0.5312925170068027,1470
40,104,-0.4,13,5,1.3151302880879194,1.6653500366823,-0.2213471508587953,0.2364784232921,3.8248102347817685,0.5164383561643836,1460
40,52,-0.8,4,3,1.3150218449304316,1.8158909090555668,-0.2621412876509166,0.2451791323163608,4.082277010304152,0.5082223962411903,1277
40,52,-0.2,26,5,1.3149421644439587,1.9801987874685265,-0.19159710836414723,0.24010636255955853,3.930760280950131,0.5272108843537415,1470
60,52,-0.4,8,3,1.314392825775432,2.013018776210294,-0.14765402991456644,0.1747780522823006,2.3011060138015913,0.5214723926380368,1467
40,208,-0.6,8,3,1.3142732880665622,1.8648758435889943,-0.1752725224371664,0.21998557007034591,3.3675946975682187,0.5219546742209632,1412
60,52,-0.8,4,3,1.3116789646069107,1.8741653611454185,-0.2259862075788236,0.22497462328952023,3.5017675469116725,0.5073637702503682,1358
60,156,-0.6,4,5,1.310960406531877,1.9613180907114092,-0.14710097643651632,0.16734848075655373,2.1494258572755975,0.5309242529534399,1439
80,156,-0.4,8,10,1.3108655318900175,2.004758070403762,-0.11683706450286224,0.15285912198455454,1.870881182929116,0.5307377049180327,1464
40,104,-0.6,8,5,1.3108633768205207,1.6575829303897835,-0.2092085294838424,0.22495530243961048,3.501241143532549,0.5278365045806906,1419
40,104,-0.6,13,5,1.310310790992378,1.6793284221237006,-0.27580963347612175,0.2579490951353436,4.481658028141537,0.5209790209790209,1430
60,208,-0.6,8,10,1.3091331808353504,1.9097649867452084,-0.15230566799326717,0.189866911403334,2.628712743903036,0.5314443676572218,1447
60,52,-0.6,8,3,1.3090163941972355,1.5316740934004502,-0.2169152858789951,0.19289220112195316,2.6976767813124005,0.5105946684894054,1463
40,104,-0.8,13,10,1.3083191065942703,1.7454078618780182,-0.1796313874751475,0.2847606920066419,5.409423479048104,0.5229929851909587,1283
60,104,-0.6,26,5,1.3071360227708901,1.955127170382217,-0.2261528852713377,0.23983219887467744,3.9226839257948125,0.5252387448840382,1466
60,52,-0.2,26,3,1.3061794086547673,1.9297808119681916,-0.18621992633581663,0.21702875714047187,3.289720083103086,0.5306122448979592,1470
80,52,-0.8,4,3,1.3031111694755495,1.8194751051646996,-0.21484163131760636,0.20785677226094945,3.0557451566115805,0.5170940170940171,1404
20,52,-0.2,8,5,1.30202739624337,2.0467829299396,-0.13997270127455863,0.1798354938141613,2.407936241356378,0.5413533834586466,1463
60,156,-0.8,26,5,1.3003306053468293,1.9951368469220003,-0.19734328674200075,0.29205793743797437,5.684297677640179,0.5226781857451404,1389
40,156,-0.6,13,10,1.299979393292343,1.7993867129887362,-0.17444556556282576,0.24903252054749103,4.200048618183637,0.5182584269662921,1424
20,104,-0.4,4,10,1.2995546703573584,1.8248418334321224,-0.16494948249403685,0.1766738388789728,2.340806870908654,0.5271587743732591,1436
40,104,-0.4,26,10,1.2980681095094906,1.9143178218742698,-0.21400567586269492,0.2453101975454921,4.086244529460887,0.5255623721881391,1467
40,208,-0.6,4,5,1.2969764692937351,2.079396185588464,-0.15127710373312986,0.18945676996700245,2.61944943330386,0.5128205128205128,1404
60,52,-0.2,13,3,1.2959575038397042,1.9792961866011445,-0.1757039253436644,0.18752742584742177,2.5761478735414975,0.5306122448979592,1470
80,208,-0.8,13,3,1.2952326774514906,1.7654676303498729,-0.2108149086546126,0.2538439353905062,4.350409292564581,0.5096582466567607,1346
80,156,-0.2,26,5,1.2952174041468068,1.8810093503346612,-0.16166713883238526,0.20468153634476072,2.9773606606238916,0.5414965986394558,1470
20,52,-0.2,8,3,1.2946832548324634,2.0155065958666265,-0.14995512126250543,0.17727613504990924,2.353506083939356,0.5297334244702666,1463
60,52,-0.2,26,10,1.294530300441137,1.9007400766465912,-0.18894407372103694,0.21556806541083762,3.2516946766629538,0.5346938775510204,1470
40,104,-0.4,26,5,1.2941360747621464,1.908383524800548,-0.21400567586269492,0.24406046362084766,4.048522224931905,0.5255623721881391,1467
60,52,-0.2,26,5,1.2939978606806892,1.895231737956987,-0.1871710349308161,0.21447114734949446,3.2233312443595157,0.5319727891156463,1470
20,52,-0.2,8,10,1.2927378364957756,2.030063610301288,-0.14119833489778488,0.17828800281359802,2.374935003490025,0.5393028024606972,1463
60,208,-0.8,13,3,1.2918269502170665,1.7624638252263276,-0.2852010791245079,0.27919542482177073,5.206415458899427,0.5103132161955691,1309
60,208,-0.6,8,5,1.2917380869449862,1.8629670157369127,-0.15929367328401578,0.18674804242610943,2.5587831676605237,0.525224602626123,1447
40,208,-0.6,13,5,1.287495047807712,1.9375091851466983,-0.2045451207824055,0.2609696007121951,4.579998631376534,0.5210378681626928,1426
40,104,-0.4,13,3,1.287090634671383,1.6367585427807663,-0.22369043386400878,0.23198060202753124,3.6961952463444234,0.5164383561643836,1460
80,104,-0.8,52,3,1.286326475306485,1.836136670118517,-0.19703670497946724,0.23899942562071974,3.8982221011018776,0.5205198358413132,1462
60,104,-0.6,8,10,1.284533899050296,1.5569733725244768,-0.192553202158817,0.2045651365836869,2.974512275755756,0.5288858321870702,1454
40,208,-0.6,13,10,1.2824039791916964,1.934420421314083,-0.20344571330112882,0.2608190537423649,4.575061284420428,0.5210378681626928,1426
60,156,-0.8,26,3,1.2805564941483814,1.9662823806573348,-0.19496627481262818,0.2877464292485654,5.520685022424769,0.5205183585313174,1389
40,156,-0.6,13,5,1.2792397874134538,1.763749099033229,-0.17580730132213218,0.24457799417474413,4.064114039845455,0.5196629213483146,1424
40,52,-0.6,8,3,1.2787902502896265,1.5861947188067331,-0.2273320411987858,0.21107322617263358,3.1365062003786397,0.5006877579092159,1454
60,104,-0.2,26,10,1.277042606742169,1.8845975019197718,-0.20596528690436344,0.21694387972300722,3.287502491485532,0.536734693877551,1470
40,104,-0.6,4,3,1.2761237272170636,1.834691453722349,-0.18429658850970287,0.1907486570850836,2.6486970127824656,0.5212464589235127,1412
80,52,-0.2,26,10,1.274808025892266,1.8548874051520534,-0.16921476389707424,0.19544571995544135,2.756765963491525,0.5251700680272109,1470
40,52,-0.6,26,5,1.2735261022091666,1.830820060555793,-0.23689978854251137,0.2465406404738837,4.123622528658143,0.5231607629427792,1468
60,52,-0.6,52,3,1.2728996854992654,1.8395991173143083,-0.2560207346351694,0.2320679431664363,3.698664230512245,0.5306122448979592,1470
80,52,-0.4,4,10,1.2726031522868626,2.1332130900930206,-0.08870248083400312,0.13472425771658392,1.552480657545264,0.5075034106412005,1466
20,104,-0.2,13,5,1.271522007986205,1.8755106980665242,-0.16380037168117823,0.20868060252059673,3.0762994002564437,0.5301783264746228,1458
60,52,-0.6,52,10,1.2714659420181336,1.8296126661867074,-0.2591942435240373,0.23204260858700043,3.697947949814073,0.5319727891156463,1470
20,104,-0.2,13,10,1.2711716270348277,1.8758401658057442,-0.16162864560057255,0.20857086402468328,3.0735562758240835,0.5308641975308642,1458
40,104,-0.8,13,3,1.271162822332939,1.6989793555826653,-0.17027193651191064,0.2748016336345689,5.050093097561719,0.5175370226032736,1283
60,52,-0.6,52,5,1.2711086719674827,1.8349907048704228,-0.26022697424964436,0.2316754668594574,3.687578406432455,0.5312925170068027,1470
40,208,-0.6,13,3,1.270097133152613,1.8975747917029557,-0.21497141943868991,0.25579568126511054,4.4124667470079615,0.5196353436185134,1426
80,156,-0.4,13,3,1.2678237696123238,1.861329189710651,-0.1414850771268864,0.18033927732064137,2.4187398079957068,0.5221843003412969,1465
60,156,-0.2,26,10,1.2656925732077995,1.8823719793903264,-0.18448177156177903,0.21616623668720325,3.2672311424482023,0.5326530612244897,1470
80,156,-0.8,26,3,1.2652889059346726,1.9362006436806798,-0.18759611792963948,0.25371892606631263,4.346455576258906,0.5272084805653711,1415
60,52,-0.4,52,5,1.2649103966394337,1.827221028413662,-0.24545188695785236,0.22928313536284173,3.620493037829829,0.5346938775510204,1470
20,52,-0.2,13,3,1.2647451003576262,1.9389796326139963,-0.17498830546154576,0.20214379657694748,2.9156591983501667,0.5215311004784688,1463
20,104,-0.6,8,5,1.2623357525502374,1.630953217361851,-0.2391458283533745,0.23423995600084502,3.760425585926871,0.5395213923132705,1379
80,104,-0.8,52,5,1.2623275941851755,1.7962016418155802,-0.20932774473280924,0.23462095694068674,3.7713314639661375,0.5198358413132695,1462
40,52,-0.6,52,3,1.262116146421331,1.8545554407040943,-0.26029336275300874,0.2516442417234921,4.281206830296646,0.535374149659864,1470
40,156,-0.6,13,3,1.2608921525479098,1.7295367018485057,-0.18020534166100988,0.23864096789968015,3.8877252071066204,0.5256500351370345,1423
60,156,-0.4,26,10,1.2588266076429244,1.8983970944795332,-0.16827674084581412,0.22125682345043796,3.401450244193442,0.5313778990450204,1466
40,52,-0.6,52,10,1.2583349621345914,1.8414221414445913,-0.2626905927346992,0.2511402619934884,4.265461092952759,0.5360544217687074,1470
40,52,-0.6,52,5,1.256229217503779,1.8398995581047675,-0.2622142405211987,0.25049766231891724,4.245443398363952,0.535374149659864,1470
60,156,-0.6,52,10,1.2560040966787693,1.8741929975811231,-0.19900088787369397,0.24190051816617353,3.9838963172703536,0.5376196990424077,1462
80,156,-0.2,13,5,1.2536953249430727,1.863532580655548,-0.1345371007174918,0.17116199271966903,2.2265104214277844,0.5299319727891156,1470
20,104,-0.6,8,10,1.249972285357273,1.615793549192028,-0.23848437435581948,0.23173628051616935,3.689294656540718,0.5373459028281363,1379
60,104,-0.2,26,5,1.249788254862596,1.8356804888603064,-0.21453292624775622,0.21065995840327933,3.1260523086220244,0.535374149659864,1470
80,52,-0.6,52,10,1.2493230875775831,1.7753257318889948,-0.22884512037503268,0.21122243751955527,3.140286229700055,0.5374149659863946,1470
60,156,-0.6,8,3,1.2476009006471076,1.707092229901097,-0.1871954882511876,0.19266186307949962,2.6923864493422953,0.5176470588235295,1445
80,156,-0.6,52,10,1.2471942167974375,1.8333980301338304,-0.16847682276376263,0.22108029748345936,3.3967355393264898,0.5399863294600137,1463
80,104,-0.8,52,10,1.246199034436267,1.7671787692417387,-0.20771248750977345,0.2311648882915902,3.6731905549698993,0.5205198358413132,1462
40,52,-0.6,4,5,1.2437852630092099,1.7105720418172146,-0.13410520712276786,0.17089321107552657,2.2210244377629267,0.5055710306406686,1436
60,52,-0.4,52,10,1.2426880466016434,1.7902577161639124,-0.2436417415851787,0.2250070128097179,3.502650130304901,0.5380952380952381,1470
80,104,-0.2,26,3,1.2426426082359343,1.8089352128898064,-0.19476638530416512,0.19556511037606894,2.7595485668203916,0.5340136054421769,1470
60,156,-0.4,26,5,1.2424110304145248,1.8444197076845879,-0.1708522038551259,0.21685044285891686,3.285062414175429,0.5313778990450204,1466
60,156,-0.4,26,3,1.2419399085072793,1.8625977236994082,-0.1713930490954667,0.21604105694217957,3.2639757573923784,0.5320600272851296,1466
80,104,-0.4,13,3,1.2401683496526175,1.8379481276079914,-0.19455198110654193,0.1782310088448129,2.3737248682065437,0.5224795640326976,1468
60,156,-0.6,52,5,1.2396217382612025,1.8412291909913454,-0.1997250498142047,0.23828430446824722,3.877300176727333,0.5369357045143639,1462
60,104,-0.6,4,5,1.2393140917539986,1.7459694849129122,-0.16758905340915697,0.17034828918262712,2.2099270365528416,0.5220994475138122,1448
40,104,-0.2,13,3,1.2383990437022934,1.839588303072924,-0.16899334336568728,0.19935730999564671,2.8488652763315883,0.5286103542234333,1468
80,52,-0.4,52,5,1.2365129836741027,1.7584389918931762,-0.22437412701453274,0.20750479887964457,3.046990933086019,0.5374149659863946,1470
40,52,-0.2,4,10,1.2361393257564752,2.023946651759635,-0.11346521965213352,0.15443423401829737,1.90008988949551,0.5327421555252387,1466
80,104,-0.6,8,5,1.236116068341681,1.7265639507583928,-0.1444108655771107,0.1678453812885765,2.159378804094931,0.5170998632010944,1462
40,52,-0.4,52,3,1.2360316180022752,1.8229895465159958,-0.23963229594401225,0.24333272487855306,4.026667665195876,0.5306122448979592,1470
20,208,-0.6,4,5,1.2333505045507125,2.0622233523886084,-0.12032200951620975,0.19747584569535537,2.804324856868919,0.5112275449101796,1336
40,156,-0.8,8,10,1.2303936052590698,1.6208345385087182,-0.21400836057680328,0.2585338758960589,4.500579194931267,0.524247491638796,1196
80,52,-0.6,52,5,1.230388591154332,1.7627502464176303,-0.22806936085976892,0.20753032618856926,3.047625293801519,0.5340136054421769,1470
60,156,-0.2,13,10,1.2299976864549955,1.8756721798646574,-0.16433764287473784,0.18007256253546977,2.4130164619310808,0.5394557823129251,1470
60,104,-0.2,13,10,1.229493031448179,1.7858602630826794,-0.17201958704706477,0.18011265482340955,2.413876259606042,0.5380952380952381,1470
40,104,-0.6,8,3,1.2290912745282467,1.5256472046220098,-0.20662241332631703,0.20682854292678177,3.030217075218671,0.523943661971831,1420
20,104,-0.6,8,3,1.22847489977441,1.5958728409602916,-0.23393222367874988,0.22820676901948533,3.590581715660253,0.5391872278664731,1378
80,156,-0.2,26,3,1.2252493575728807,1.7845229345831521,-0.15773206539141327,0.1942779115615576,2.72964194881029,0.5387755102040817,1470
80,104,-0.2,13,5,1.2251812787339043,1.7541042171908028,-0.16039462965285867,0.16622948919603475,2.12711166027242,0.5251700680272109,1470
40,52,-0.4,52,5,1.2234010812947367,1.8005239048017752,-0.24044244807816817,0.24074215004959765,3.949533533141488,0.5340136054421769,1470
40,156,-0.8,8,3,1.2215486209169086,1.610586352052415,-0.21270829432826877,0.25624546812960625,4.426856069781161,0.5225752508361204,1196
40,52,-0.4,52,10,1.2214205410066679,1.7892804930316382,-0.23904552420408964,0.24075333570328739,3.949864370920075,0.5340136054421769,1470
60,52,-0.4,52,3,1.2212044012190053,1.7662445216088305,-0.24247083913127687,0.22034860361578823,3.3772398104092876,0.536734693877551,1470
60,156,-0.4,13,10,1.2206351661250132,1.8301109921686691,-0.1552208825924506,0.18817981006317308,2.5907393399818566,0.5372013651877133,1465
60,104,-0.4,13,3,1.2192381731616968,1.7474788822899785,-0.20124288499678222,0.1935339930303661,2.712451861544498,0.5207907293796864,1467
20,104,-0.2,13,3,1.2186179203652399,1.788256622299914,-0.16816730451749007,0.1990409567073239,2.841344761839157,0.5288065843621399,1458
40,156,-0.8,8,5,1.2185254351381754,1.6023363495241632,-0.21847921713020468,0.2559608191963765,4.417745905377748,0.524247491638796,1196
60,156,-0.2,13,5,1.2183621110522487,1.8488713577357285,-0.16440617875179397,0.17797498411949175,2.368293404011263,0.536734693877551,1470
60,156,-0.6,52,3,1.217848860517563,1.808128876252318,-0.20019392449002904,0.2330019264463763,3.7251366284279452,0.5383036935704515,1462
80,52,-0.6,52,3,1.2158051103937761,1.738445172434209,-0.2268553153763324,0.2054588140411686,2.9964265089928186,0.5374149659863946,1470
