ma_window,bubble_threshold,mom_lookback,hold_hours,top_n,total_return,annual_return,sharpe,max_drawdown,win_rate,n_trades
252,-0.1,26,2,5,-0.8374573041970719,-0.2670444262788827,-5.304024131577643,-0.845310062992481,40.36117381489842,2215
252,-0.2,52,2,5,-0.8166444105686812,-0.2517867932912997,-5.315218103036676,-0.8365422773879158,40.151133501259444,1985
1000,-0.8,6,4,5,-0.07118628743349265,-0.012548249933680311,-5.330599555723932,-0.09750845361814531,35.59322033898305,118
1000,-0.6,10,2,5,-0.5246287052365648,-0.11941041983601053,-5.359083728888325,-0.5486235089433018,35.154061624649856,714
252,-0.7,40,6,5,-0.10869268480281724,-0.019483654466261102,-5.360497750980216,-0.14835327229913997,42.8,250
252,-0.4,40,2,5,-0.7496224884800863,-0.21084649668098043,-5.39608637299184,-0.7727749413028293,40.57971014492754,1518
252,-0.5,20,2,10,-0.6037059400797822,-0.1463848145711648,-5.413398373340957,-0.6695819998304219,39.6551724137931,1276
500,-0.1,13,2,5,-0.8129076128034156,-0.2492010774816763,-5.418189022307194,-0.8267196773538552,39.66359196961476,1843
1000,-0.7,13,2,10,-0.33109733162012556,-0.06645006871645176,-5.421239728379276,-0.3611693060557616,35.56910569105691,492
252,-0.3,20,2,5,-0.7935192634928705,-0.23643445005634123,-5.424517085947607,-0.8129268168797044,40.387906446092416,1753
252,-0.5,3,2,5,-0.7365974530396058,-0.20397328636321554,-5.426380546036042,-0.7538472994718733,39.89028213166144,1276
1000,-0.3,10,2,5,-0.6802527196950678,-0.17714490246869197,-5.449158478881599,-0.7070406638873805,37.75684931506849,1168
252,-0.4,26,2,5,-0.7299571403305126,-0.20057709306662708,-5.452023139573752,-0.7565997133330248,39.657444005270094,1518
1000,-0.5,6,2,5,-0.5813332720445366,-0.13833080541965492,-5.452651390643527,-0.6248774236610597,38.17330210772833,854
1000,-0.6,3,2,5,-0.5661381182844547,-0.13306183060892485,-5.453406885609566,-0.5804119591724415,39.075630252100844,714
252,-0.1,20,2,5,-0.860380290025236,-0.2858518871058998,-5.463377879797034,-0.8716498526810869,40.496613995485326,2215
252,-0.3,10,2,5,-0.8205191327567111,-0.2545144999312753,-5.465227682518608,-0.8292606545920567,39.41814033086138,1753
252,-0.1,40,2,5,-0.858290223199372,-0.28403506661424205,-5.4741452977722105,-0.8642363351848658,40.496613995485326,2215
252,-0.7,52,4,5,-0.19584156551283682,-0.036584380344816925,-5.485377774236942,-0.26958808836870907,40.92219020172911,347
252,-0.6,6,6,5,-0.20343935878205288,-0.038147009145859334,-5.48937678438657,-0.2666651429334316,41.988950276243095,362
252,-0.7,20,2,10,-0.36908844503965943,-0.07573784178147847,-5.489748456060533,-0.458853563784541,39.61661341853035,626
500,-0.2,52,2,5,-0.7682189779180855,-0.22119254535160315,-5.493877161623551,-0.7764063302779486,40.09691096305269,1651
252,-0.2,40,2,5,-0.8302219788946168,-0.26156564414945505,-5.501936334870591,-0.8401773875919022,41.00755667506297,1985
500,-0.2,6,2,5,-0.8171880536204924,-0.25216660505551625,-5.509521153376879,-0.8288425797662309,38.158691701998784,1651
