Date,Wealth
2019-07-31,0.43049334052350435
2019-08-01,0.4069438606783346
2019-08-02,0.3811233178196945
2019-08-05,0.3627772516628364
2019-08-06,0.3627772516628364
2019-08-07,0.3627772516628364
2019-08-08,0.3627772516628364
2019-08-09,0.3627772516628364
2019-08-12,0.3627772516628364
2019-08-13,0.3627772516628364
2019-08-14,0.3627772516628364
2019-08-15,0.3627772516628364
2019-08-16,0.3627772516628364
2019-08-19,0.3627772516628364
2019-08-20,0.3627772516628364
2019-08-21,0.3627772516628364
2019-08-22,0.3627772516628364
2019-08-23,0.3627772516628364
2019-08-26,0.3627772516628364
2019-08-27,0.3627772516628364
2019-08-28,0.3627772516628364
2019-08-29,0.3627772516628364
2019-08-30,0.3627772516628364
2019-09-03,0.3627772516628364
2019-09-04,0.3627772516628364
2019-09-05,0.3627772516628364
2019-09-06,0.3627772516628364
2019-09-09,0.3452759168334981
2019-09-10,0.332221451387648
2019-09-11,0.332221451387648
2019-09-12,0.332221451387648
2019-09-13,0.332221451387648
2019-09-16,0.332221451387648
2019-09-17,0.332221451387648
2019-09-18,0.332221451387648
2019-09-19,0.332221451387648
2019-09-20,0.332221451387648
2019-09-23,0.332221451387648
2019-09-24,0.32050511990528474
2019-09-25,0.32050511990528474
2019-09-26,0.32050511990528474
2019-09-27,0.30569017306182866
2019-09-30,0.30569017306182866
2019-10-01,0.29374244965162394
2019-10-02,0.2844114399378778
2019-10-03,0.2844114399378778
2019-10-04,0.2844114399378778
2019-10-07,0.2844114399378778
2019-10-08,0.27245210057354635
2019-10-09,0.27245210057354635
2019-10-10,0.27245210057354635
2019-10-11,0.27245210057354635
2019-10-14,0.27245210057354635
2019-10-15,0.27245210057354635
2019-10-16,0.27245210057354635
2019-10-17,0.27245210057354635
2019-10-18,0.27245210057354635
2019-10-21,0.27245210057354635
2019-10-22,0.2604190169216995
2019-10-23,0.2604190169216995
2019-10-24,0.2604190169216995
2019-10-25,0.2604190169216995
2019-10-28,0.2604190169216995
2019-10-29,0.2604190169216995
2019-10-30,0.2604190169216995
2019-10-31,0.24752448154722462
2019-11-01,0.24752448154722462
2019-11-04,0.24752448154722462
2019-11-05,0.24109443128473174
2019-11-06,0.24109443128473174
2019-11-07,0.24109443128473174
2019-11-08,0.24109443128473174
2019-11-11,0.24109443128473174
2019-11-12,0.24109443128473174
2019-11-13,0.24109443128473174
2019-11-14,0.24109443128473174
2019-11-15,0.24109443128473174
2019-11-18,0.24109443128473174
2019-11-19,0.24109443128473174
2019-11-20,0.2341994729917451
2019-11-21,0.22949128190381632
2019-11-22,0.22949128190381632
2019-11-25,0.22949128190381632
2019-11-26,0.22949128190381632
2019-11-27,0.22949128190381632
2019-11-29,0.22949128190381632
2019-12-02,0.2218247779455511
2019-12-03,0.2167571408708564
2019-12-04,0.2167571408708564
2019-12-05,0.2167571408708564
2019-12-06,0.2167571408708564
2019-12-09,0.2167571408708564
2019-12-10,0.2167571408708564
2019-12-11,0.2167571408708564
2019-12-12,0.21130518974538126
2019-12-13,0.21130518974538126
2019-12-16,0.21130518974538126
2019-12-17,0.21130518974538126
2019-12-18,0.21130518974538126
2019-12-19,0.21130518974538126
2019-12-20,0.21130518974538126
2019-12-23,0.21130518974538126
2019-12-24,0.21130518974538126
2019-12-26,0.21130518974538126
2019-12-27,0.21130518974538126
2019-12-30,0.21130518974538126
2019-12-31,0.21130518974538126
2020-01-02,0.21130518974538126
2020-01-03,0.2056771879690203
2020-01-06,0.2015806320613594
2020-01-07,0.19769235639917673
2020-01-08,0.19226994570089656
2020-01-09,0.19226994570089656
2020-01-10,0.19226994570089656
2020-01-13,0.19226994570089656
2020-01-14,0.19226994570089656
2020-01-15,0.19226994570089656
2020-01-16,0.19226994570089656
2020-01-17,0.19226994570089656
2020-01-21,0.19226994570089656
2020-01-22,0.19226994570089656
2020-01-23,0.19226994570089656
2020-01-24,0.18645066464127685
2020-01-27,0.17882700985027186
2020-01-28,0.17882700985027186
2020-01-29,0.17882700985027186
2020-01-30,0.17882700985027186
2020-01-31,0.17059428744378033
2020-02-03,0.17059428744378033
2020-02-04,0.17059428744378033
2020-02-05,0.17059428744378033
2020-02-06,0.17059428744378033
2020-02-07,0.17059428744378033
2020-02-10,0.17059428744378033
2020-02-11,0.17059428744378033
2020-02-12,0.17059428744378033
2020-02-13,0.17059428744378033
2020-02-14,0.17059428744378033
2020-02-18,0.17059428744378033
2020-02-19,0.17059428744378033
2020-02-20,0.17059428744378033
2020-02-21,0.1646318897384327
2020-02-24,0.15730576888913303
2020-02-25,0.148620591594399
2020-02-26,0.1430416374467839
2020-02-27,0.13437867330859438
2020-02-28,0.1280608824835988
2020-03-02,0.1280608824835988
2020-03-03,0.1280608824835988
2020-03-04,0.1280608824835988
2020-03-05,0.1280608824835988
2020-03-06,0.1280608824835988
2020-03-09,0.09234015856605093
2020-03-10,0.09234015856605093
2020-03-11,0.08280102386294862
2020-03-12,0.06889041132058109
2020-03-13,0.06889041132058109
2020-03-16,0.05532300206692975
2020-03-17,0.05532300206692975
2020-03-18,0.04345311543012269
2020-03-19,0.04345311543012269
2020-03-20,0.04345311543012269
2020-03-23,0.04345311543012269
2020-03-24,0.04345311543012269
2020-03-25,0.04345311543012269
2020-03-26,0.04345311543012269
2020-03-27,0.04345311543012269
2020-03-30,0.04345311543012269
2020-03-31,0.04345311543012269
2020-04-01,0.04345311543012269
2020-04-02,0.04345311543012269
2020-04-03,0.04345311543012269
2020-04-06,0.04345311543012269
2020-04-07,0.04345311543012269
2020-04-08,0.04345311543012269
2020-04-09,0.04345311543012269
2020-04-13,0.04345311543012269
2020-04-14,0.04345311543012269
2020-04-15,0.04345311543012269
2020-04-16,0.04345311543012269
2020-04-17,0.04345311543012269
2020-04-20,0.04345311543012269
2020-04-21,0.04345311543012269
2020-04-22,0.04345311543012269
2020-04-23,0.04345311543012269
2020-04-24,0.04345311543012269
2020-04-27,0.04345311543012269
2020-04-28,0.04345311543012269
2020-04-29,0.04345311543012269
2020-04-30,0.04345311543012269
2020-05-01,0.04145945889397669
2020-05-04,0.04145945889397669
2020-05-05,0.04145945889397669
2020-05-06,0.04145945889397669
2020-05-07,0.04145945889397669
2020-05-08,0.04145945889397669
2020-05-11,0.04145945889397669
2020-05-12,0.04145945889397669
2020-05-13,0.03946780663102475
2020-05-14,0.03946780663102475
2020-05-15,0.03946780663102475
2020-05-18,0.03946780663102475
2020-05-19,0.03946780663102475
2020-05-20,0.03946780663102475
2020-05-21,0.03946780663102475
2020-05-22,0.03946780663102475
2020-05-26,0.03946780663102475
2020-05-27,0.03946780663102475
2020-05-28,0.03946780663102475
2020-05-29,0.03946780663102475
2020-06-01,0.03946780663102475
2020-06-02,0.03946780663102475
2020-06-03,0.03946780663102475
2020-06-04,0.03946780663102475
2020-06-05,0.03946780663102475
2020-06-08,0.03946780663102475
2020-06-09,0.03946780663102475
2020-06-10,0.03946780663102475
2020-06-11,0.0368239396302955
2020-06-12,0.0368239396302955
2020-06-15,0.0368239396302955
2020-06-16,0.0368239396302955
2020-06-17,0.0368239396302955
2020-06-18,0.0368239396302955
2020-06-19,0.0368239396302955
2020-06-22,0.0368239396302955
2020-06-23,0.0368239396302955
2020-06-24,0.0368239396302955
2020-06-25,0.0368239396302955
2020-06-26,0.0368239396302955
2020-06-29,0.0368239396302955
2020-06-30,0.0368239396302955
2020-07-01,0.0368239396302955
2020-07-02,0.0368239396302955
2020-07-06,0.0368239396302955
2020-07-07,0.0368239396302955
2020-07-08,0.0368239396302955
2020-07-09,0.0368239396302955
2020-07-10,0.0368239396302955
2020-07-13,0.0368239396302955
2020-07-14,0.0368239396302955
2020-07-15,0.0368239396302955
2020-07-16,0.0368239396302955
2020-07-17,0.0368239396302955
2020-07-20,0.0368239396302955
2020-07-21,0.0368239396302955
2020-07-22,0.0368239396302955
2020-07-23,0.0368239396302955
2020-07-24,0.0368239396302955
2020-07-27,0.0368239396302955
2020-07-28,0.0368239396302955
2020-07-29,0.0368239396302955
2020-07-30,0.035165844472748446
2020-07-31,0.03421279881988987
2020-08-03,0.03421279881988987
2020-08-04,0.03421279881988987
2020-08-05,0.03421279881988987
2020-08-06,0.03421279881988987
2020-08-07,0.03421279881988987
2020-08-10,0.03421279881988987
2020-08-11,0.03321584621191489
2020-08-12,0.03321584621191489
2020-08-13,0.03321584621191489
2020-08-14,0.03321584621191489
2020-08-17,0.03321584621191489
2020-08-18,0.03321584621191489
2020-08-19,0.03321584621191489
2020-08-20,0.03321584621191489
2020-08-21,0.03321584621191489
2020-08-24,0.03321584621191489
2020-08-25,0.03321584621191489
2020-08-26,0.03321584621191489
2020-08-27,0.03321584621191489
2020-08-28,0.03321584621191489
2020-08-31,0.03321584621191489
2020-09-01,0.03321584621191489
2020-09-02,0.03321584621191489
2020-09-03,0.03101102296269009
2020-09-04,0.03016874650303253
2020-09-08,0.028058045162983738
2020-09-09,0.028058045162983738
2020-09-10,0.026869429362076026
2020-09-11,0.026869429362076026
2020-09-14,0.026869429362076026
2020-09-15,0.026869429362076026
2020-09-16,0.026869429362076026
2020-09-17,0.026869429362076026
2020-09-18,0.026869429362076026
2020-09-21,0.025349724637269495
2020-09-22,0.025349724637269495
2020-09-23,0.02421587491741761
2020-09-24,0.02421587491741761
2020-09-25,0.02421587491741761
2020-09-28,0.02421587491741761
2020-09-29,0.02421587491741761
2020-09-30,0.02421587491741761
2020-10-01,0.02421587491741761
2020-10-02,0.02421587491741761
2020-10-05,0.02421587491741761
2020-10-06,0.02421587491741761
2020-10-07,0.02421587491741761
2020-10-08,0.02421587491741761
2020-10-09,0.02421587491741761
2020-10-12,0.02421587491741761
2020-10-13,0.02421587491741761
2020-10-14,0.02421587491741761
2020-10-15,0.02421587491741761
2020-10-16,0.02421587491741761
2020-10-19,0.02356112701841854
2020-10-20,0.02356112701841854
2020-10-21,0.022656656224929333
2020-10-22,0.021726096413864998
2020-10-23,0.021726096413864998
2020-10-26,0.020877049051269744
2020-10-27,0.019900760625924253
2020-10-28,0.018838115133593396
2020-10-29,0.018201015906631462
2020-10-30,0.017312613253952797
2020-11-02,0.017312613253952797
2020-11-03,0.017312613253952797
2020-11-04,0.017312613253952797
2020-11-05,0.017312613253952797
2020-11-06,0.017312613253952797
2020-11-09,0.017312613253952797
2020-11-10,0.017312613253952797
2020-11-11,0.017312613253952797
2020-11-12,0.017312613253952797
2020-11-13,0.017312613253952797
2020-11-16,0.017312613253952797
2020-11-17,0.017312613253952797
2020-11-18,0.017312613253952797
2020-11-19,0.017312613253952797
2020-11-20,0.017312613253952797
2020-11-23,0.017312613253952797
2020-11-24,0.017312613253952797
2020-11-25,0.017312613253952797
2020-11-27,0.017312613253952797
2020-11-30,0.017312613253952797
2020-12-01,0.017312613253952797
2020-12-02,0.017312613253952797
2020-12-03,0.017312613253952797
2020-12-04,0.017312613253952797
2020-12-07,0.017312613253952797
2020-12-08,0.017312613253952797
2020-12-09,0.017312613253952797
2020-12-10,0.017312613253952797
2020-12-11,0.017312613253952797
2020-12-14,0.016788516620704255
2020-12-15,0.016788516620704255
2020-12-16,0.016788516620704255
2020-12-17,0.016788516620704255
2020-12-18,0.016788516620704255
2020-12-21,0.016788516620704255
2020-12-22,0.016788516620704255
2020-12-23,0.016788516620704255
2020-12-24,0.016788516620704255
2020-12-28,0.016788516620704255
2020-12-29,0.016788516620704255
2020-12-30,0.016788516620704255
2020-12-31,0.016788516620704255
2021-01-04,0.016101766242263445
2021-01-05,0.016101766242263445
2021-01-06,0.015531865506354532
2021-01-07,0.015531865506354532
2021-01-08,0.015531865506354532
2021-01-11,0.015531865506354532
2021-01-12,0.015531865506354532
2021-01-13,0.015531865506354532
2021-01-14,0.015531865506354532
2021-01-15,0.015531865506354532
2021-01-19,0.015531865506354532
2021-01-20,0.015531865506354532
2021-01-21,0.015531865506354532
2021-01-22,0.015531865506354532
2021-01-25,0.015056251223505897
2021-01-26,0.014524107627342247
2021-01-27,0.013742557087417333
2021-01-28,0.013742557087417333
2021-01-29,0.013187852186159598
2021-02-01,0.013187852186159598
2021-02-02,0.013187852186159598
2021-02-03,0.013187852186159598
2021-02-04,0.013187852186159598
2021-02-05,0.013187852186159598
2021-02-08,0.013187852186159598
2021-02-09,0.013187852186159598
2021-02-10,0.013187852186159598
2021-02-11,0.013187852186159598
2021-02-12,0.013187852186159598
2021-02-16,0.013187852186159598
2021-02-17,0.013187852186159598
2021-02-18,0.013187852186159598
2021-02-19,0.013187852186159598
2021-02-22,0.012532757074091691
2021-02-23,0.012130594188971087
2021-02-24,0.012130594188971087
2021-02-25,0.011436899346604017
2021-02-26,0.010969754641242346
2021-03-01,0.010969754641242346
2021-03-02,0.010969754641242346
2021-03-03,0.010969754641242346
2021-03-04,0.010390506578693509
2021-03-05,0.010390506578693509
2021-03-08,0.010390506578693509
2021-03-09,0.010390506578693509
2021-03-10,0.010390506578693509
2021-03-11,0.010390506578693509
2021-03-12,0.010390506578693509
2021-03-15,0.010390506578693509
2021-03-16,0.010390506578693509
2021-03-17,0.010390506578693509
2021-03-18,0.010390506578693509
2021-03-19,0.010390506578693509
2021-03-22,0.010390506578693509
2021-03-23,0.009987146284718602
2021-03-24,0.009987146284718602
2021-03-25,0.009987146284718602
2021-03-26,0.009987146284718602
2021-03-29,0.009987146284718602
2021-03-30,0.009987146284718602
2021-03-31,0.009987146284718602
2021-04-01,0.009987146284718602
2021-04-05,0.009987146284718602
2021-04-06,0.009987146284718602
2021-04-07,0.009987146284718602
2021-04-08,0.009987146284718602
2021-04-09,0.009987146284718602
2021-04-12,0.009987146284718602
2021-04-13,0.009987146284718602
2021-04-14,0.009987146284718602
2021-04-15,0.009987146284718602
2021-04-16,0.009987146284718602
2021-04-19,0.009987146284718602
2021-04-20,0.009608728750642354
2021-04-21,0.009608728750642354
2021-04-22,0.009608728750642354
2021-04-23,0.009608728750642354
2021-04-26,0.009608728750642354
2021-04-27,0.009608728750642354
2021-04-28,0.009608728750642354
2021-04-29,0.009608728750642354
2021-04-30,0.009608728750642354
2021-05-03,0.009608728750642354
2021-05-04,0.009295600490812059
2021-05-05,0.009015888197930148
2021-05-06,0.009015888197930148
2021-05-07,0.009015888197930148
2021-05-10,0.009015888197930148
2021-05-11,0.009015888197930148
2021-05-12,0.008646641531878597
2021-05-13,0.008646641531878597
2021-05-14,0.008646641531878597
2021-05-17,0.008646641531878597
2021-05-18,0.008646641531878597
2021-05-19,0.008646641531878597
2021-05-20,0.008646641531878597
2021-05-21,0.008646641531878597
2021-05-24,0.008646641531878597
2021-05-25,0.008646641531878597
2021-05-26,0.008646641531878597
2021-05-27,0.008646641531878597
2021-05-28,0.008646641531878597
2021-06-01,0.008646641531878597
2021-06-02,0.008646641531878597
2021-06-03,0.008646641531878597
2021-06-04,0.008646641531878597
2021-06-07,0.008646641531878597
2021-06-08,0.008646641531878597
2021-06-09,0.008428221340786453
2021-06-10,0.008233913115762643
2021-06-11,0.008233913115762643
2021-06-14,0.008233913115762643
2021-06-15,0.008233913115762643
2021-06-16,0.008037987512758318
2021-06-17,0.007732172435098316
2021-06-18,0.007486017074164242
2021-06-21,0.007486017074164242
2021-06-22,0.007486017074164242
2021-06-23,0.007486017074164242
2021-06-24,0.007486017074164242
2021-06-25,0.007486017074164242
2021-06-28,0.007486017074164242
2021-06-29,0.007486017074164242
2021-06-30,0.007486017074164242
2021-07-01,0.007486017074164242
2021-07-02,0.007486017074164242
2021-07-06,0.007486017074164242
2021-07-07,0.007486017074164242
2021-07-08,0.007486017074164242
2021-07-09,0.007486017074164242
2021-07-12,0.007486017074164242
2021-07-13,0.007486017074164242
2021-07-14,0.007486017074164242
2021-07-15,0.007486017074164242
2021-07-16,0.007285861956738374
2021-07-19,0.007020332605916559
2021-07-20,0.007020332605916559
2021-07-21,0.007020332605916559
2021-07-22,0.007020332605916559
2021-07-23,0.007020332605916559
2021-07-26,0.007020332605916559
2021-07-27,0.007020332605916559
2021-07-28,0.007020332605916559
2021-07-29,0.007020332605916559
2021-07-30,0.007020332605916559
2021-08-02,0.007020332605916559
2021-08-03,0.007020332605916559
2021-08-04,0.007020332605916559
2021-08-05,0.007020332605916559
2021-08-06,0.007020332605916559
2021-08-09,0.007020332605916559
2021-08-10,0.006849546646398004
2021-08-11,0.006849546646398004
2021-08-12,0.006849546646398004
2021-08-13,0.006849546646398004
2021-08-16,0.006849546646398004
2021-08-17,0.0066444729598263905
2021-08-18,0.006491804030252644
2021-08-19,0.006324871841401746
2021-08-20,0.006324871841401746
2021-08-23,0.006324871841401746
2021-08-24,0.006324871841401746
2021-08-25,0.006324871841401746
2021-08-26,0.006324871841401746
2021-08-27,0.006324871841401746
2021-08-30,0.006324871841401746
2021-08-31,0.006324871841401746
2021-09-01,0.006324871841401746
2021-09-02,0.006324871841401746
2021-09-03,0.006324871841401746
2021-09-07,0.006132783901344193
2021-09-08,0.006132783901344193
2021-09-09,0.005973580641630928
2021-09-10,0.005784783856504631
2021-09-13,0.005643917359927228
2021-09-14,0.0054436816360149114
2021-09-15,0.0054436816360149114
2021-09-16,0.0054436816360149114
2021-09-17,0.005300045150007667
2021-09-20,0.005077474144132055
2021-09-21,0.004984675143757363
2021-09-22,0.004984675143757363
2021-09-23,0.004984675143757363
2021-09-24,0.004984675143757363
2021-09-27,0.004984675143757363
2021-09-28,0.0047601481451876974
2021-09-29,0.0047601481451876974
2021-09-30,0.004572675967444994
2021-10-01,0.004572675967444994
2021-10-04,0.004572675967444994
2021-10-05,0.004572675967444994
2021-10-06,0.004572675967444994
2021-10-07,0.004572675967444994
2021-10-08,0.004572675967444994
2021-10-11,0.004572675967444994
2021-10-12,0.004572675967444994
2021-10-13,0.004572675967444994
2021-10-14,0.004572675967444994
2021-10-15,0.004572675967444994
2021-10-18,0.004572675967444994
2021-10-19,0.004572675967444994
2021-10-20,0.004572675967444994
2021-10-21,0.004572675967444994
2021-10-22,0.004572675967444994
2021-10-25,0.004572675967444994
2021-10-26,0.004572675967444994
2021-10-27,0.004337021273795518
2021-10-28,0.004337021273795518
2021-10-29,0.004337021273795518
2021-11-01,0.004337021273795518
2021-11-02,0.004337021273795518
2021-11-03,0.004337021273795518
2021-11-04,0.004337021273795518
2021-11-05,0.004337021273795518
2021-11-08,0.004337021273795518
2021-11-09,0.004337021273795518
2021-11-10,0.004337021273795518
2021-11-11,0.004337021273795518
2021-11-12,0.004337021273795518
2021-11-15,0.004337021273795518
2021-11-16,0.004337021273795518
2021-11-17,0.004337021273795518
2021-11-18,0.004337021273795518
2021-11-19,0.004173610997975735
2021-11-22,0.004028377641692391
2021-11-23,0.004028377641692391
2021-11-24,0.004028377641692391
2021-11-26,0.0038679334718614523
2021-11-29,0.0038679334718614523
2021-11-30,0.003715916416084983
2021-12-01,0.0035654568544626177
2021-12-02,0.0035654568544626177
2021-12-03,0.0035654568544626177
2021-12-06,0.0035654568544626177
2021-12-07,0.0035654568544626177
2021-12-08,0.0035654568544626177
2021-12-09,0.0035654568544626177
2021-12-10,0.0035654568544626177
2021-12-13,0.0035654568544626177
2021-12-14,0.0035654568544626177
2021-12-15,0.0035654568544626177
2021-12-16,0.0035654568544626177
2021-12-17,0.0035654568544626177
2021-12-20,0.003456798792296031
2021-12-21,0.003456798792296031
2021-12-22,0.003456798792296031
2021-12-23,0.003456798792296031
2021-12-27,0.003456798792296031
2021-12-28,0.003456798792296031
2021-12-29,0.003456798792296031
2021-12-30,0.003456798792296031
2021-12-31,0.003456798792296031
2022-01-03,0.003456798792296031
2022-01-04,0.0033203056815554713
2022-01-05,0.0031421157182788865
2022-01-06,0.0030258350876322684
2022-01-07,0.002927112054410508
2022-01-10,0.0028243921931890583
2022-01-11,0.0028243921931890583
2022-01-12,0.0028243921931890583
2022-01-13,0.0028243921931890583
2022-01-14,0.0028243921931890583
2022-01-18,0.0027259050815820218
2022-01-19,0.0026250249801567076
2022-01-20,0.002533037807801948
2022-01-21,0.0023535638165391296
2022-01-24,0.0023535638165391296
2022-01-25,0.002266643134074035
2022-01-26,0.002160697211785935
2022-01-27,0.002160697211785935
2022-01-28,0.002160697211785935
2022-01-31,0.002160697211785935
2022-02-01,0.002160697211785935
2022-02-02,0.002160697211785935
2022-02-03,0.002160697211785935
2022-02-04,0.002160697211785935
2022-02-07,0.002160697211785935
2022-02-08,0.002160697211785935
2022-02-09,0.002160697211785935
2022-02-10,0.002160697211785935
2022-02-11,0.002160697211785935
2022-02-14,0.002160697211785935
2022-02-15,0.002160697211785935
2022-02-16,0.002160697211785935
2022-02-17,0.002037150807128307
2022-02-18,0.002037150807128307
2022-02-22,0.001951015191251499
2022-02-23,0.001821148137239173
2022-02-24,0.001749789377815222
2022-02-25,0.001749789377815222
2022-02-28,0.001749789377815222
2022-03-01,0.0016317868797867607
2022-03-02,0.0016317868797867607
2022-03-03,0.0016317868797867607
2022-03-04,0.0016317868797867607
2022-03-07,0.0014909440270404752
2022-03-08,0.0014205893945741037
2022-03-09,0.0014205893945741037
2022-03-10,0.0014205893945741037
2022-03-11,0.0014205893945741037
2022-03-14,0.0014205893945741037
2022-03-15,0.0014205893945741037
2022-03-16,0.0014205893945741037
2022-03-17,0.0014205893945741037
2022-03-18,0.0014205893945741037
2022-03-21,0.0014205893945741037
2022-03-22,0.0014205893945741037
2022-03-23,0.0014205893945741037
2022-03-24,0.0014205893945741037
2022-03-25,0.0014205893945741037
2022-03-28,0.0014205893945741037
2022-03-29,0.0014205893945741037
2022-03-30,0.0014205893945741037
2022-03-31,0.0013685246707862437
2022-04-01,0.0013178307095294004
2022-04-04,0.0013178307095294004
2022-04-05,0.001262612665595686
2022-04-06,0.001206314491047113
2022-04-07,0.001206314491047113
2022-04-08,0.001206314491047113
2022-04-11,0.0011696726252359655
2022-04-12,0.0011390916134419219
2022-04-13,0.0011390916134419219
2022-04-14,0.0011390916134419219
2022-04-18,0.0011390916134419219
2022-04-19,0.0011390916134419219
2022-04-20,0.0011390916134419219
2022-04-21,0.0010742317008815402
2022-04-22,0.0010065461769946944
2022-04-25,0.0009763005449407765
2022-04-26,0.000926857425311676
2022-04-27,0.000926857425311676
2022-04-28,0.000926857425311676
2022-04-29,0.000865283673553074
2022-05-02,0.0008359129083542119
2022-05-03,0.0008359129083542119
2022-05-04,0.0008359129083542119
2022-05-05,0.0008359129083542119
2022-05-06,0.0008359129083542119
2022-05-09,0.0007364985781335942
2022-05-10,0.0007364985781335942
2022-05-11,0.0007364985781335942
2022-05-12,0.0007364985781335942
2022-05-13,0.0007364985781335942
2022-05-16,0.0007364985781335942
2022-05-17,0.0007364985781335942
2022-05-18,0.0006664873916342782
2022-05-19,0.0006664873916342782
2022-05-20,0.0006664873916342782
2022-05-23,0.0006664873916342782
2022-05-24,0.0006664873916342782
2022-05-25,0.0006664873916342782
2022-05-26,0.0006664873916342782
2022-05-27,0.0006664873916342782
2022-05-31,0.0006664873916342782
2022-06-01,0.0006664873916342782
2022-06-02,0.0006664873916342782
2022-06-03,0.0006664873916342782
2022-06-06,0.0006664873916342782
2022-06-07,0.0006664873916342782
2022-06-08,0.0006664873916342782
2022-06-09,0.0006434740692495569
2022-06-10,0.0006111244424695472
2022-06-13,0.0005647038607209997
2022-06-14,0.000540990881546969
2022-06-15,0.000540990881546969
2022-06-16,0.000502166489725384
2022-06-17,0.000502166489725384
2022-06-21,0.000502166489725384
2022-06-22,0.000502166489725384
2022-06-23,0.000502166489725384
2022-06-24,0.000502166489725384
2022-06-27,0.000502166489725384
2022-06-28,0.000502166489725384
2022-06-29,0.000502166489725384
2022-06-30,0.000502166489725384
2022-07-01,0.000502166489725384
2022-07-05,0.000502166489725384
2022-07-06,0.000502166489725384
2022-07-07,0.000502166489725384
2022-07-08,0.000502166489725384
2022-07-11,0.000502166489725384
2022-07-12,0.000502166489725384
2022-07-13,0.000502166489725384
2022-07-14,0.000481797565125565
2022-07-15,0.000481797565125565
2022-07-18,0.000481797565125565
2022-07-19,0.000481797565125565
2022-07-20,0.000481797565125565
2022-07-21,0.000481797565125565
2022-07-22,0.000481797565125565
2022-07-25,0.000481797565125565
2022-07-26,0.000481797565125565
2022-07-27,0.000481797565125565
2022-07-28,0.000481797565125565
2022-07-29,0.000481797565125565
2022-08-01,0.000481797565125565
2022-08-02,0.000481797565125565
2022-08-03,0.000481797565125565
2022-08-04,0.000481797565125565
2022-08-05,0.000481797565125565
2022-08-08,0.000481797565125565
2022-08-09,0.000481797565125565
2022-08-10,0.000481797565125565
2022-08-11,0.000481797565125565
2022-08-12,0.000481797565125565
