Lookback,Z_Thresh,Hold,TopN,Direction,Ann_Ret,Sharpe,Sortino,MaxDD,Trades,Total_Ret
26,3.5,13,20,LONG,-0.07121229066965717,0.09590625321203763,0.1417050522777572,-0.8242522082004232,703,-0.35080692961017956
26,3.5,13,10,LONG,-0.07137139309060003,0.09558233189602508,0.14122368115050543,-0.8242522082004236,703,-0.35145700674967595
104,4.0,4,5,LONG,-0.08320668495030925,0.09494493410397914,0.14023864394652477,-0.8721403383737667,1997,-0.39832563324988135
26,3.0,6,20,LONG,-0.04060188286380084,0.09479695319978433,0.15498425284713194,-0.5455409532434174,1545,-0.2152551816790812
26,3.0,6,10,LONG,-0.04076839714665148,0.0944278675721312,0.15438056248925672,-0.5455409532434189,1545,-0.21605135825703115
156,1.5,13,10,LONG,0.008618519323857265,0.09249142617559092,0.13093403172012616,-0.5623741479527737,737,0.05146620136607272
26,3.5,13,5,LONG,-0.07365253365846902,0.09123106499008289,0.13486593057399165,-0.8268678387613914,703,-0.3607183551297851
52,3.5,13,10,LONG,-0.07991285833740158,0.09105231617967699,0.14026091304734192,-0.8452329836895551,721,-0.3855734357025722
52,3.5,13,20,LONG,-0.07991285833740158,0.09105231617967699,0.14026091304734192,-0.8452329836895551,721,-0.3855734357025722
104,4.0,4,10,LONG,-0.08534449254222465,0.0907432368251678,0.13407921808807377,-0.8734124553486005,1997,-0.4064842269283311
104,4.0,4,20,LONG,-0.08534449254222465,0.0907432368251678,0.13407921808807377,-0.8734124553486005,1997,-0.4064842269283311
52,3.5,13,5,LONG,-0.08101869755980473,0.08894610543523178,0.13686453533342918,-0.8464302450543576,721,-0.3898794837390931
6,1.5,6,5,LONG,-0.0009311979425331574,0.08827420871645192,0.13356545115556936,-0.6208760880703941,1619,-0.0054334138617486705
104,3.5,26,5,LONG,-0.051076400303167735,0.08741839562730755,0.14338626178239566,-0.8623890505784965,366,-0.26405185625266736
104,3.5,26,20,LONG,-0.05232255032189381,0.0850242237865799,0.13920482894354888,-0.8609857320851926,366,-0.269685831862715
104,3.5,26,10,LONG,-0.05232255032189381,0.0850242237865799,0.13920482894354888,-0.8609857320851926,366,-0.269685831862715
156,4.0,13,5,LONG,-0.0819481388531883,0.08460328658946206,0.13201872114851354,-0.8565342125516878,687,-0.3934792748014
156,4.0,13,10,LONG,-0.08254518950835177,0.0834086237718691,0.130148744638344,-0.8570789894977603,687,-0.3957823919018624
156,4.0,13,20,LONG,-0.08256916458444263,0.08336071292282032,0.13007377725819988,-0.8571008296118943,687,-0.39587472389333267
26,3.0,6,5,LONG,-0.04835851895976351,0.07903049091880773,0.12987901414037673,-0.5531866836569008,1545,-0.2516389544925772
6,1.5,6,10,LONG,0.0031861843339415774,0.07723320594859352,0.1099669045576179,-0.5331377648953672,1619,0.01877746210700515
52,3.0,8,5,LONG,-0.06124440029265377,0.06394828075293792,0.08911663429205295,-0.845368414666465,1183,-0.3089874980684224
6,1.5,6,20,LONG,0.004205724798341137,0.0622755369042232,0.08439012830496907,-0.5147536075937245,1619,0.024847386147362593
156,1.5,8,10,LONG,-0.007926438133492253,0.05581906059791628,0.07671022779158498,-0.6755038369651583,1189,-0.045472561034386905
52,3.0,8,20,LONG,-0.06611714868590701,0.05124904001598747,0.0715360930648077,-0.8534216224791344,1183,-0.3297011183493572
52,3.0,8,10,LONG,-0.0662662424963586,0.05091428981940884,0.07107220205660864,-0.8535584205837601,1183,-0.33032669231253964
104,1.5,8,5,LONG,-0.02273148312199247,0.048827237579496446,0.06974269957748348,-0.6087155042172715,1198,-0.12582004888915754
52,1.5,6,10,LONG,-0.010360630678810323,0.045711865323639786,0.064147713332505,-0.6593643859520112,1612,-0.059087882413747406
6,2.0,26,5,LONG,-0.058937946915348705,0.04540353593912058,0.066258498821524,-0.7733876703521039,359,-0.2989995558904346
6,2.0,8,20,SHORT,-0.06536402825541676,0.04379252400367991,0.0632460409059047,-0.7622315085128004,1057,-0.3265337354517688
6,2.0,26,20,LONG,-0.05966071216481372,0.04364603448445324,0.06349705776571352,-0.7744036033519728,359,-0.30214223345436186
104,4.0,6,5,LONG,-0.10199395189295857,0.041306593453008876,0.0659137072599929,-0.8603570746485811,1403,-0.46694156517938334
6,2.0,26,10,LONG,-0.061074357512138966,0.040224750052621765,0.05853392326501076,-0.7763797383777314,359,-0.30825519091272113
6,2.0,8,10,SHORT,-0.06747026840122539,0.03885236650107723,0.05612785742056039,-0.7622315085128004,1057,-0.3353608802589323
104,4.0,6,20,LONG,-0.1038865252670067,0.03745055561512288,0.059763109048767755,-0.8620822625236998,1403,-0.4734780003751936
104,4.0,6,10,LONG,-0.1038865252670067,0.03745055561512288,0.059763109048767755,-0.8620822625236998,1403,-0.4734780003751936
156,2.5,8,10,LONG,-0.043614357363163436,0.03174937708992822,0.044728772384583795,-0.760113969414864,1184,-0.22955594348323982
52,1.5,6,5,LONG,-0.03133962108084398,0.02503864324317428,0.03711856875671646,-0.7791589995027793,1612,-0.16989990793360765
156,2.5,8,20,LONG,-0.04633251845974384,0.024319987708409114,0.03426290490291839,-0.7606612939733203,1184,-0.2422734764225689
52,2.0,6,10,LONG,-0.020819509818449267,0.023553414577596195,0.03394624845194826,-0.6477333218900583,1611,-0.11577065902714101
156,2.5,8,5,LONG,-0.049766429593577244,0.02159361783308085,0.030509739689616202,-0.7588595431094001,1184,-0.25809054216298366
156,5.0,13,10,LONG,-0.12307217171901097,0.01998657152668634,0.031219940876326287,-0.8696870916407258,613,-0.5360728421911192
156,5.0,13,20,LONG,-0.12307217171901097,0.01998657152668634,0.031219940876326287,-0.8696870916407258,613,-0.5360728421911192
156,5.0,13,5,LONG,-0.12356045044891018,0.01898225579394261,0.02964930487170397,-0.869687091640726,613,-0.53758145789807
6,2.0,8,5,SHORT,-0.0764932588251167,0.01790766349186774,0.025965090963808952,-0.7624589491827936,1057,-0.3720980586143804
104,3.5,4,5,LONG,-0.10457845315777436,0.0037919688675978965,0.005449116889363899,-0.7956007760701598,2184,-0.4758510813242567
52,1.5,8,20,LONG,-0.012077729716277075,0.003147567262239779,0.004338162695967337,-0.6392094627795799,1210,-0.06859507096867223
52,2.5,8,20,LONG,-0.0422732833123568,0.0027838525863494103,0.004104748666903446,-0.6696475658071395,1205,-0.22321654318675643
104,3.5,4,20,LONG,-0.10556849747959918,0.0010846811266239677,0.0015580941431271498,-0.79635983843132,2184,-0.47923117641260327
104,3.5,4,10,LONG,-0.10560205646899479,0.0010111841395363654,0.0014525179371818941,-0.7964045167421252,2184,-0.47934543222137327
52,3.5,4,5,LONG,-0.11380753697441748,-0.0007348413063529321,-0.0010614127279698364,-0.9071040252910205,2173,-0.5066655284355854
52,2.5,8,10,LONG,-0.043897812203232744,-0.001692934829681331,-0.0024980790220434173,-0.6736465921287593,1205,-0.23089035860912388
52,3.5,4,10,LONG,-0.11829687706167091,-0.010708401836626623,-0.015460910515498463,-0.908500836803366,2173,-0.5211024910167057
52,3.5,4,20,LONG,-0.11829687706167091,-0.010708401836626623,-0.015460910515498463,-0.908500836803366,2173,-0.5211024910167057
156,3.0,13,20,LONG,-0.07887481221991322,-0.012749367711957657,-0.01803369284722699,-0.795993046216726,726,-0.38150847365512786
156,3.0,13,10,LONG,-0.07887481221991322,-0.012749367711957657,-0.01803369284722699,-0.795993046216726,726,-0.38150847365512786
52,1.5,8,10,LONG,-0.024693342753960956,-0.012829496266749101,-0.018021678644928662,-0.6998538467448032,1210,-0.1360330368844307
52,2.5,8,5,LONG,-0.05318330137938776,-0.0211979243449351,-0.031744177394548836,-0.6360588511943572,1205,-0.2735564618114048
156,3.0,4,20,LONG,-0.09759863509862587,-0.023236289008649505,-0.03515593102502778,-0.916192828722418,2276,-0.45150142685910966
156,3.0,4,10,LONG,-0.09778518592249741,-0.023666054874932743,-0.035806843006673736,-0.9162940966697474,2276,-0.45216420217735964
156,3.0,4,5,LONG,-0.09907586556051995,-0.026360247576525775,-0.039895734218432025,-0.9172698324856131,2276,-0.4567315498512402
156,3.5,4,5,LONG,-0.1237198913969848,-0.029282544936670138,-0.044891589600321156,-0.8683688991106062,2146,-0.5380731946339371
156,3.5,4,20,LONG,-0.1246967866923232,-0.03162155950890281,-0.04847526955274859,-0.8691788240119551,2146,-0.5410766122868574
156,3.5,4,10,LONG,-0.1246967866923232,-0.03162155950890281,-0.04847526955274859,-0.8691788240119551,2146,-0.5410766122868574
13,1.5,8,10,LONG,-0.0277789141509881,-0.03247967563660572,-0.046975458051162385,-0.6666390532519373,1215,-0.15189557852806823
104,1.5,8,10,LONG,-0.035564061408556724,-0.034249474662604903,-0.04789423288912904,-0.5223474244017283,1198,-0.1908482396167719
156,3.0,13,5,LONG,-0.0887711179565509,-0.03654879334333328,-0.051758800684291284,-0.806956097246762,726,-0.41936997045220237
52,1.5,6,20,LONG,-0.026281388057994515,-0.04966409496887595,-0.06757241059851642,-0.582706849277465,1612,-0.14422741368468284
52,2.0,6,20,LONG,-0.039951097547221814,-0.051368023589558,-0.07446443140197959,-0.6565177118017085,1611,-0.21213706400917176
13,2.0,8,5,LONG,-0.05228549824130979,-0.06031121280581089,-0.08714219234498596,-0.6396156708740912,1215,-0.26951883282713507
13,1.5,8,20,LONG,-0.02734571823631371,-0.06183803924682611,-0.08734072976393968,-0.6693745528392925,1215,-0.14968325440232944
52,2.0,6,5,LONG,-0.06632557956887952,-0.07416101245412991,-0.10848387774646688,-0.7639262558032771,1611,-0.3305755265692374
13,3.0,6,20,LONG,-0.1543664438316268,-0.07451917653176607,-0.11741935293047663,-0.9114761285658816,1239,-0.624890584924555
13,3.0,6,10,LONG,-0.15441045869957248,-0.07463084126693523,-0.1175862262558885,-0.9112689817092079,1239,-0.6250047495061047
13,2.5,8,5,LONG,-0.09130795665444391,-0.07847428372632387,-0.11593634368762491,-0.8564890632994101,1198,-0.4287595397792592
104,2.5,8,5,LONG,-0.09290972001106446,-0.08241533782193201,-0.12151635273584686,-0.7244897179682948,1193,-0.4346230294708555
26,4.0,13,5,SHORT,-0.1556519470902299,-0.08476452445773464,-0.12744592362394444,-0.9129004821585291,609,-0.6282130451836264
13,3.0,6,5,LONG,-0.16210900268411899,-0.09103542927944479,-0.14352559164911494,-0.9134903876200418,1239,-0.644534991315873
26,4.0,13,10,SHORT,-0.15880784641733048,-0.09135082652724347,-0.1374242953115324,-0.9129004821585294,609,-0.6362663299323739
26,4.0,13,20,SHORT,-0.15880784641733048,-0.09135082652724347,-0.1374242953115324,-0.9129004821585294,609,-0.6362663299323739
104,2.5,8,10,LONG,-0.09397071819668645,-0.09532750752577328,-0.13861778082442128,-0.7179310977384684,1193,-0.4384794288753645
104,2.5,8,20,LONG,-0.09395710460489848,-0.09533557317894104,-0.13858720326032467,-0.7179181037546226,1193,-0.4384300861648126
104,1.5,8,20,LONG,-0.045480021657822056,-0.10051423283746855,-0.1403260766874441,-0.5259104081482124,1198,-0.23830375147594163
156,4.0,8,5,LONG,-0.19119908053405965,-0.10085342024524352,-0.1394524902693624,-0.9356872412364869,1082,-0.710896501358822
156,4.0,8,10,LONG,-0.19129113492776872,-0.10099891985730514,-0.13967900589312376,-0.935618773389101,1082,-0.7110888758300908
156,4.0,8,20,LONG,-0.19129113492776872,-0.10099891985730514,-0.13967900589312376,-0.935618773389101,1082,-0.7110888758300908
13,2.5,8,20,LONG,-0.09919028433996457,-0.10343202916506349,-0.15162964519986974,-0.8643158407370388,1198,-0.45713491734728817
13,2.5,8,10,LONG,-0.09928641311723219,-0.10370931855775097,-0.1520321404330741,-0.864664678548398,1198,-0.4574736140337452
156,4.0,26,5,SHORT,-0.15491381838355223,-0.10496623837023333,-0.15378948224575567,-0.7660306845131614,357,-0.6263083033394099
52,3.5,8,5,LONG,-0.1600814517698611,-0.10497506568623162,-0.1490255939612898,-0.8985957765645358,1148,-0.6394751137783058
52,3.5,8,10,LONG,-0.16046304067686012,-0.10661923723863707,-0.15120122634885677,-0.9005710500493797,1148,-0.640431925702674
52,3.5,8,20,LONG,-0.16046304067686012,-0.10661923723863707,-0.15120122634885677,-0.9005710500493797,1148,-0.640431925702674
156,4.0,26,10,SHORT,-0.1557225364396938,-0.10677056656818218,-0.15654227179714145,-0.7675617923249265,357,-0.628394778617811
156,4.0,26,20,SHORT,-0.1557225364396938,-0.10677056656818218,-0.15654227179714145,-0.7675617923249265,357,-0.628394778617811
156,1.5,8,20,LONG,-0.04696317015455043,-0.11086621794249239,-0.15109689737537502,-0.6855665062447615,1189,-0.24519911026573393
6,1.5,8,20,LONG,-0.03631385869331161,-0.11401254881842367,-0.1592749294895814,-0.7007291460920633,1216,-0.19452015851755455
13,1.5,6,20,LONG,-0.04211619104637987,-0.11650593717029471,-0.15553039259411594,-0.5879201315807743,1618,-0.2224711303419411
13,2.5,6,5,LONG,-0.11581522981251147,-0.12350035717895656,-0.18153451406403892,-0.8425880888296156,1588,-0.5131658834622713
156,3.0,6,10,LONG,-0.1370761250775795,-0.12541616387729151,-0.19131601419703584,-0.883698050149947,1547,-0.5777555626943842
156,3.0,6,20,LONG,-0.1370761250775795,-0.12541616387729151,-0.19131601419703584,-0.883698050149947,1547,-0.5777555626943842
52,3.5,26,10,LONG,-0.143489619291987,-0.14534504692143624,-0.21083342571233013,-0.8785921506720662,367,-0.5957806397616429
52,3.5,26,20,LONG,-0.143489619291987,-0.14534504692143624,-0.21083342571233013,-0.8785921506720662,367,-0.5957806397616429
156,3.0,6,5,LONG,-0.14528281573704815,-0.14596095898596087,-0.2226810200767637,-0.8884346127568792,1547,-0.6007046582570219
52,3.5,26,5,LONG,-0.1446716021952844,-0.14750383836060382,-0.2137323180356407,-0.8785770593482624,367,-0.5990319174233618
26,1.5,6,10,LONG,-0.06306175732648911,-0.14792191861488294,-0.2109795140995386,-0.6932057362287471,1615,-0.31677408079276914
52,5.0,6,10,LONG,-0.1498103685208242,-0.14942810188878183,-0.22065139382805754,-0.864904568338312,1024,-0.6129162413656816
52,5.0,6,20,LONG,-0.1498103685208242,-0.14942810188878183,-0.22065139382805754,-0.864904568338312,1024,-0.6129162413656816
52,5.0,6,5,LONG,-0.15015381542261452,-0.15021656758377955,-0.22186375704120653,-0.8652234064494604,1024,-0.6138297959762344
26,3.5,8,20,LONG,-0.19959681250722816,-0.15691185796939883,-0.2285048521759616,-0.918406613793168,1098,-0.7280148750695585
26,3.5,8,10,LONG,-0.19961235579466508,-0.15694679203285283,-0.2285561241310188,-0.9184106340429712,1098,-0.7280457616480929
13,2.5,6,20,LONG,-0.1274927856644863,-0.15902498476068253,-0.23288492661485719,-0.8559916989419946,1588,-0.5495834407571707
13,2.5,6,10,LONG,-0.12895743002214977,-0.1629066806897997,-0.23859583263154516,-0.8569692231586792,1588,-0.5539871794837254
26,3.5,8,5,LONG,-0.20264372544507137,-0.1636940509028053,-0.23833222175087845,-0.9196753657578479,1098,-0.7340141810504361
26,4.0,6,5,LONG,-0.1663632139800577,-0.16497575248274365,-0.24965974053325327,-0.8791498125986149,1121,-0.6549604770684747
26,4.0,6,10,LONG,-0.16655071902980423,-0.16552405657443206,-0.2504424281878224,-0.8794318776835226,1121,-0.6554140834786172
26,4.0,6,20,LONG,-0.16655071902980423,-0.16552405657443206,-0.2504424281878224,-0.8794318776835226,1121,-0.6554140834786172
13,2.0,8,20,LONG,-0.06947197360508928,-0.16679137397633728,-0.2331898952762281,-0.6854266110886853,1215,-0.3436608203595366
13,2.0,8,10,LONG,-0.07334780946933528,-0.1738366540699294,-0.24757986802067258,-0.6780747041126365,1215,-0.3594875690366519
156,1.5,13,20,LONG,-0.053244449931650784,-0.17758782824801939,-0.2485215929598796,-0.6243966369166758,737,-0.2738307866738242
104,5.0,6,5,LONG,-0.18965138522738711,-0.17831623161126484,-0.2665494881597002,-0.9027679995421793,1141,-0.7076462049994962
104,5.0,6,10,LONG,-0.19032658059170116,-0.17994591085425665,-0.2689697090083869,-0.9033592877471703,1141,-0.7090678796147531
104,5.0,6,20,LONG,-0.19032658059170116,-0.17994591085425665,-0.2689697090083869,-0.9033592877471703,1141,-0.7090678796147531
13,3.0,8,20,LONG,-0.21858743346276022,-0.1818837909108178,-0.265535575595158,-0.9280602671596743,1036,-0.7636480179288143
13,3.0,8,5,LONG,-0.2191699414938908,-0.18305121190558474,-0.2666857306879267,-0.9284782248422129,1036,-0.7646765244964311
13,3.0,8,10,LONG,-0.2193487359524242,-0.1835802392086364,-0.2680200965147028,-0.9282176797574189,1036,-0.7649914680736214
156,1.5,6,10,LONG,-0.07349730793443687,-0.1843152969248309,-0.25488333255002205,-0.7653139164931204,1590,-0.3600916410636089
13,2.0,6,5,LONG,-0.09733075294236615,-0.19063069868293206,-0.28445347831655704,-0.7689614710910155,1618,-0.45054853616423585
104,3.0,6,5,LONG,-0.1523203888602237,-0.19174810224382804,-0.2948066651718026,-0.8596768884505708,1559,-0.6195516863383952
156,5.0,8,5,LONG,-0.22598946836022316,-0.19528802271436962,-0.27487928161700975,-0.926676942445803,952,-0.7764440604141998
104,3.0,6,20,LONG,-0.1535515683258809,-0.19653190185611233,-0.3019632050878025,-0.8588353891382157,1559,-0.6227717722493402
104,3.0,6,10,LONG,-0.15371082350791276,-0.19693125090160635,-0.3025636114300365,-0.8589906392286388,1559,-0.6231866405092463
156,5.0,8,20,LONG,-0.2267313052586618,-0.19697527397304934,-0.2772500314579408,-0.9270869616885328,952,-0.7776941751818356
156,5.0,8,10,LONG,-0.2267313052586618,-0.19697527397304934,-0.2772500314579408,-0.9270869616885328,952,-0.7776941751818356
52,5.0,13,5,LONG,-0.1866912811993704,-0.204282204932137,-0.29028330373830513,-0.854258932069258,573,-0.7013453229214943
52,5.0,13,10,LONG,-0.18787619076544027,-0.20725692591909725,-0.2946349699800843,-0.8554962724026948,573,-0.7038808983976835
52,5.0,13,20,LONG,-0.18787619076544027,-0.20725692591909725,-0.2946349699800843,-0.8554962724026948,573,-0.7038808983976835
156,4.0,26,20,LONG,-0.1977105247224792,-0.2078185077307284,-0.32502443747257304,-0.8703626481512894,357,-0.7242449154933646
156,4.0,26,10,LONG,-0.1977105247224792,-0.2078185077307284,-0.32502443747257304,-0.8703626481512894,357,-0.7242449154933646
156,4.0,26,5,LONG,-0.19844320160131879,-0.20964926836553469,-0.3278249896171644,-0.8710534623124282,357,-0.7257143648045903
52,3.5,26,5,SHORT,-0.1692045337436332,-0.20995021721724305,-0.31633407023674914,-0.8513859565566771,367,-0.6617812859978257
52,3.5,26,20,SHORT,-0.16989290071619323,-0.21256639896436622,-0.320147722618247,-0.8523500422202088,367,-0.6634168304542556
52,3.5,26,10,SHORT,-0.16989290071619323,-0.21256639896436622,-0.320147722618247,-0.8523500422202088,367,-0.6634168304542556
104,5.0,4,20,LONG,-0.19909218810906726,-0.2191300640781949,-0.34452523509330574,-0.9388845924658562,1505,-0.7270105383187933
104,5.0,4,10,LONG,-0.19909218810906726,-0.2191300640781949,-0.34452523509330574,-0.9388845924658562,1505,-0.7270105383187933
104,5.0,4,5,LONG,-0.1995060777483596,-0.21999387096115822,-0.34584817589213945,-0.939255358536321,1505,-0.7278345149986087
52,4.0,8,5,SHORT,-0.21307655479911014,-0.22283606984792453,-0.30210490048550515,-0.9044205364972582,1085,-0.7537319669526625
26,1.5,6,5,LONG,-0.10927915488338202,-0.22365582260161435,-0.3313218989294315,-0.825812792737215,1615,-0.49173934278448883
52,4.0,8,10,SHORT,-0.21381565956755577,-0.22465990701946903,-0.30451948682375846,-0.9044205364972582,1085,-0.755081563261452
52,4.0,8,20,SHORT,-0.21381565956755577,-0.22465990701946903,-0.30451948682375846,-0.9044205364972582,1085,-0.755081563261452
156,1.5,6,5,LONG,-0.12174889766564512,-0.2532590742498049,-0.36053223934490863,-0.8223407766521802,1590,-0.5319638481924661
104,2.0,4,5,LONG,-0.12261037718553225,-0.25776506368697805,-0.37026165649337467,-0.8115814800679453,2385,-0.534642301700988
26,3.0,4,10,LONG,-0.19245917823998804,-0.26297606857458566,-0.3753463126468386,-0.9392085406082973,2283,-0.7135206412661173
26,3.0,4,20,LONG,-0.19297272128515874,-0.2643819119210176,-0.3773691168875636,-0.9394342743684514,2283,-0.714584410149126
52,5.0,13,10,SHORT,-0.2111249754197705,-0.2673292929246868,-0.37965185061607926,-0.864299865062885,573,-0.7501387448367973
52,5.0,13,20,SHORT,-0.2111249754197705,-0.2673292929246868,-0.37965185061607926,-0.864299865062885,573,-0.7501387448367973
52,5.0,13,5,SHORT,-0.21230064466704412,-0.27027245236674724,-0.38390342143017026,-0.8642998650628853,573,-0.7523085370569161
104,5.0,8,10,LONG,-0.2532418020901642,-0.27161254521507405,-0.38705599969566584,-0.9566226682925394,972,-0.818719794759925
104,5.0,8,20,LONG,-0.2532418020901642,-0.27161254521507405,-0.38705599969566584,-0.9566226682925394,972,-0.818719794759925
26,2.0,6,10,LONG,-0.10035012910743313,-0.2726314954680888,-0.3939496163399621,-0.7510328966254614,1615,-0.4612097933478202
26,3.0,4,5,LONG,-0.19718733475605033,-0.27280785781590233,-0.39039858925164017,-0.9404025193458561,2283,-0.72319162197843
104,5.0,8,5,LONG,-0.25396993037505555,-0.2732364607359959,-0.38946986016079277,-0.9564826518125208,972,-0.819751042250817
26,2.0,6,20,LONG,-0.09634089351466668,-0.27423662860563064,-0.3922533572649072,-0.7500318507216439,1615,-0.44701556778068063
104,1.5,6,5,LONG,-0.1261983924026071,-0.2744210917484927,-0.4095670309710866,-0.7805368117083722,1603,-0.5456616490165214
156,5.0,6,20,SHORT,-0.2534349554253297,-0.27938051789709445,-0.35891751047381926,-0.8731394674325693,1133,-0.8189938330998655
156,5.0,6,10,SHORT,-0.2534349554253297,-0.27938051789709445,-0.35891751047381926,-0.8731394674325693,1133,-0.8189938330998655
156,5.0,6,5,SHORT,-0.253787002070611,-0.2802240218703986,-0.3600424647808427,-0.8734889083072878,1133,-0.8194924196343135
156,5.0,4,5,LONG,-0.23723533304538869,-0.28630003187721076,-0.43560220425863794,-0.9417159273724162,1504,-0.7947825713554921
156,5.0,4,10,LONG,-0.2378867058493449,-0.2879316003120588,-0.43807396658158476,-0.9417159273724165,1504,-0.7958053116645135
156,5.0,4,20,LONG,-0.2378867058493449,-0.2879316003120588,-0.43807396658158476,-0.9417159273724165,1504,-0.7958053116645135
52,5.0,8,5,SHORT,-0.23198827846182413,-0.28846930054763203,-0.3693194743616862,-0.9086062595846195,917,-0.7863880581472795
52,5.0,8,20,SHORT,-0.23209185171946167,-0.2888414550610755,-0.3696802132781597,-0.9086062595846195,917,-0.7865564706653453
52,5.0,8,10,SHORT,-0.23209185171946167,-0.2888414550610755,-0.3696802132781597,-0.9086062595846195,917,-0.7865564706653453
104,2.0,6,10,LONG,-0.11324942357275858,-0.2946578036155168,-0.4428468599839134,-0.7671900963865982,1602,-0.504845786018713
26,2.0,6,5,LONG,-0.13000689363236695,-0.29482587563690865,-0.434890847504043,-0.8291200234405773,1615,-0.5571205957851086
52,2.5,6,5,LONG,-0.15445173293533787,-0.29567609911740445,-0.4611506996693521,-0.8063136922196866,1600,-0.6251117793380376
104,2.5,6,5,LONG,-0.1550430676097051,-0.29609504924585833,-0.45631940506846647,-0.8616961848769273,1586,-0.6266424140640795
26,1.5,6,20,LONG,-0.08669928163861518,-0.3026795833082745,-0.41134987357897607,-0.6487718326759552,1615,-0.41160691923667236
104,3.0,13,5,LONG,-0.1900569423162436,-0.30635651273117204,-0.44627519823665107,-0.8475067024376578,732,-0.7085008249236312
156,2.0,4,5,LONG,-0.13288723667988767,-0.31455370285847634,-0.46922303955825506,-0.8241175493673216,2365,-0.5656268892049576
104,4.0,8,5,SHORT,-0.27893812872847956,-0.3150896058124925,-0.43149903189047245,-0.9171453183236271,1091,-0.852287800952154
104,4.0,8,20,SHORT,-0.27931382850346387,-0.3159826363102728,-0.43275317244880257,-0.9172136204745626,1091,-0.8527373191673993
104,4.0,8,10,SHORT,-0.27931382850346387,-0.3159826363102728,-0.43275317244880257,-0.9172136204745626,1091,-0.8527373191673993
26,4.0,8,5,LONG,-0.24347025238239772,-0.31975180335006237,-0.4578914105773707,-0.9510387238588611,973,-0.8044001430509131
26,4.0,8,20,LONG,-0.24418264047101423,-0.3216055639552335,-0.46070053907004066,-0.9513077305872755,973,-0.8054748225066628
26,4.0,8,10,LONG,-0.24418264047101423,-0.3216055639552335,-0.46070053907004066,-0.9513077305872755,973,-0.8054748225066628
104,3.0,13,10,LONG,-0.19516662690974595,-0.32357040349464333,-0.4694676479577201,-0.8532216678957574,732,-0.7190921320927752
104,3.0,13,20,LONG,-0.19516662690974595,-0.32357040349464333,-0.4694676479577201,-0.8532216678957574,732,-0.7190921320927752
104,2.0,6,5,LONG,-0.14533236663463434,-0.32558653058549164,-0.48293446683643737,-0.8199633047172802,1602,-0.600840012952753
6,2.0,6,10,SHORT,-0.2527513111178066,-0.32684087327807637,-0.4237516033408475,-0.9326534243340975,1335,-0.8180223594552352
6,2.0,6,20,SHORT,-0.2529666443873515,-0.3272433205525478,-0.42424110129838694,-0.9329783777072308,1335,-0.8183288179516058
6,2.0,6,5,SHORT,-0.2544589662995218,-0.3311924174662668,-0.4303199976029358,-0.9317386182639765,1335,-0.820440929564517
52,2.5,6,20,LONG,-0.1583351933124041,-0.332301793368921,-0.5168797320302947,-0.8152434681549379,1600,-0.6350694974352674
104,1.5,6,10,LONG,-0.11338880278069852,-0.33424812023525063,-0.4889544511294545,-0.6919880334321857,1603,-0.5053007557959869
52,2.5,6,10,LONG,-0.16054666174054433,-0.339187729696887,-0.5279725575133347,-0.8172528120854644,1600,-0.6406413191848914
104,3.0,13,20,SHORT,-0.20145472169609258,-0.341333201412113,-0.4907368723400989,-0.8305749365276608,732,-0.7316862489588963
104,3.0,13,10,SHORT,-0.20145472169609258,-0.341333201412113,-0.4907368723400989,-0.8305749365276608,732,-0.7316862489588963
13,2.5,4,5,LONG,-0.19326166085516294,-0.34495483883770506,-0.48111875478420946,-0.846417865404457,2352,-0.7151814875309728
52,3.5,6,20,SHORT,-0.28159430293074217,-0.3487932513072799,-0.4249281454787135,-0.8629951969243413,1490,-0.855441603170846
52,3.5,6,10,SHORT,-0.28159430293074217,-0.3487932513072799,-0.4249281454787135,-0.8629951969243413,1490,-0.855441603170846
52,3.5,6,5,SHORT,-0.28179265315295066,-0.34898399454643353,-0.4249604345858374,-0.8632162614651882,1490,-0.8556748558371992
13,3.0,4,5,SHORT,-0.26523486550903286,-0.3535194348446783,-0.4261679643211854,-0.937077033772696,1668,-0.8350964263566972
104,2.5,6,20,LONG,-0.16619842472771373,-0.3556834689715264,-0.5415902260669371,-0.8814380111639226,1586,-0.6545614154269257
26,4.0,4,5,LONG,-0.24852903803660165,-0.35600313796798977,-0.5251929321539675,-0.9404788675492447,1459,-0.8119261346649814
104,3.0,13,5,SHORT,-0.20765950399004685,-0.3560151515463024,-0.5095169098374275,-0.8368782489037168,732,-0.7436510549049696
104,2.0,6,20,LONG,-0.1274692160764349,-0.3566351089382421,-0.5323665175054558,-0.7853493987801556,1602,-0.5495122806200612
6,2.0,4,10,SHORT,-0.22803362993348886,-0.35795318583812796,-0.4605687270751605,-0.9210904697318008,1850,-0.7798747847477155
104,2.5,6,10,LONG,-0.1679259190987462,-0.3606334346963486,-0.5494551618611196,-0.8817686320440141,1586,-0.6587258402063294
13,3.0,4,20,SHORT,-0.2689344621524431,-0.36353977770745133,-0.43886834497717353,-0.9371375242697815,1668,-0.8398931888955262
6,2.0,4,20,SHORT,-0.23013054445067682,-0.36356663690169233,-0.46794420953271604,-0.920784804433591,1850,-0.7833485792790497
26,4.0,4,20,LONG,-0.25167049737261793,-0.36407210608499574,-0.5372191499466987,-0.9419534013332366,1459,-0.8164776828098896
