Year,Return,Ann_Ret,Sharpe,Sortino,MaxDD,Win_Rate,Active_Days
2019,0.169067380748543,0.22624727749905604,1.9886029873086328,1.5813587843045631,-0.02382794350844164,0.6785714285714286,28
2020,0.17301205786197182,0.43659831227532053,2.8572990833516307,4.934952565548549,-0.05252651170425804,0.5961538461538461,104
2021,0.5185355086448991,0.5185355086448991,3.619695753725434,7.146219703022638,-0.0325724968126776,0.5912698412698413,252
2022,0.5486217389442503,0.5513225513525248,2.3522576158856525,4.427624940136523,-0.10745017070214147,0.5020242914979757,247
2023,0.35799670020055774,0.3613252639132125,2.6553008146090176,3.7848922067861044,-0.05914933386204457,0.552,250
2024,0.3737498992104247,0.3737498992104247,3.007986897963001,5.447275885804641,-0.04685459255459212,0.5833333333333334,252
2025,0.3698359510785112,0.3732888959382814,2.42185583473733,3.836466446991484,-0.06761265060240185,0.5542168674698795,249
2026,0.18604988490674068,0.5120186984163837,3.2281818886227147,7.52821289391986,-0.03393935121098823,0.5769230769230769,104
